index,order_id,order_date,item_id,qty_ordered,price,value,discount_amount,total,category,payment_method,cust_id,final_status
3823,100554106,31/08/21,891023,2,240.0,240.0,0.0,240.0,Beauty & Grooming,cod,17482,cancelled
3958,100553524,29/08/21,890018,2,38.5,38.5,0.0,38.5,Mobiles & Tablets,apg,34919,received
3959,100553524,29/08/21,890019,6,4.1,20.5,0.0,20.5,Women's Fashion,apg,34919,received
3960,100553524,29/08/21,890021,3,7.9,15.8,0.0,15.8,Women's Fashion,apg,34919,received
3961,100553524,29/08/21,890023,4,7.5,22.5,0.0,22.5,Men's Fashion,apg,34919,received
4305,100547888,07/08/21,880809,1,410.5,0.0,0.0,0.0,Computing,cod,59681,received
4358,100551766,21/08/21,887124,2,94.8,94.8,0.0,94.8,Home & Living,bankalfalah,55688,cancelled
4408,100552865,25/08/21,888988,2,220.0,220.0,0.0,220.0,Women's Fashion,bankalfalah,57423,cancelled
4409,100552865,25/08/21,888989,2,220.0,220.0,0.0,220.0,Women's Fashion,bankalfalah,57423,cancelled
4410,100552921,26/08/21,889087,2,220.0,220.0,0.0,220.0,Women's Fashion,cod,57423,received
4411,100553085,26/08/21,889356,3,220.0,440.0,0.0,440.0,Women's Fashion,cod,57423,received
4412,100553085,26/08/21,889357,4,18.0,54.0,0.0,54.0,Beauty & Grooming,cod,57423,received
4413,100553712,29/08/21,890334,2,220.0,220.0,0.0,220.0,Women's Fashion,cod,57423,received
4679,100553739,29/08/21,890379,3,149.9,299.8,44.97,254.83,Home & Living,Payaxis,33220,received
5060,100550216,15/08/21,884575,5,79.4,317.6,127.64,189.96,Appliances,bankalfalah,8123,received
5061,100550808,17/08/21,885635,2,823.2,823.2,0.0,823.2,Entertainment,jazzvoucher,8123,cancelled
5062,100550876,17/08/21,885719,2,823.2,823.2,0.0,823.2,Entertainment,jazzvoucher,8123,cancelled
5063,100551543,20/08/21,886772,2,1215.1,1215.1,0.0,1215.1,Appliances,jazzvoucher,8123,cancelled
5064,100551545,20/08/21,886774,2,1215.1,1215.1,0.0,1215.1,Appliances,easypay_voucher,8123,cancelled
5065,100552565,24/08/21,888462,2,823.2,823.2,0.0,823.2,Entertainment,easypay_voucher,8123,cancelled
5066,100552567,24/08/21,888464,2,1215.1,1215.1,0.0,1215.1,Appliances,jazzvoucher,8123,cancelled
5067,100553072,26/08/21,889340,2,823.2,823.2,0.0,823.2,Entertainment,jazzvoucher,8123,cancelled
5068,100553237,27/08/21,889607,2,5.0,5.0,0.0,5.0,Home & Living,jazzvoucher,8123,cancelled
5069,100553237,27/08/21,889608,2,4.9,4.9,0.0,4.9,Home & Living,jazzvoucher,8123,cancelled
5070,100553874,30/08/21,890634,2,823.2,823.2,0.0,823.2,Entertainment,jazzvoucher,8123,cancelled
5071,100553962,31/08/21,890768,2,2478.9,2478.9,0.0,2478.9,Appliances,jazzvoucher,8123,cancelled
5326,100548354,08/08/21,881536,6,16.8,84.0,0.0,84.0,Home & Living,cod,53629,received
5327,100548354,08/08/21,881537,2,89.9,89.9,0.0,89.9,Superstore,cod,53629,received
5328,100548355,08/08/21,881538,6,16.8,84.0,0.0,84.0,Home & Living,cod,53629,received
5329,100548711,09/08/21,882116,11,16.8,168.0,40.0,128.0,Home & Living,bankalfalah,53629,received
5330,100549093,11/08/21,882689,2,121.3,121.3,0.0,121.3,Home & Living,cod,53629,cancelled
5331,100549093,11/08/21,882690,6,16.8,84.0,0.0,84.0,Home & Living,cod,53629,cancelled
5332,100549098,11/08/21,882698,6,16.8,84.0,0.0,84.0,Home & Living,cod,53629,received
5333,100550712,16/08/21,885420,3,85.0,170.0,20.0,150.0,Superstore,bankalfalah,53629,cancelled
5334,100551008,18/08/21,885940,3,85.0,170.0,0.0,170.0,Superstore,cod,53629,received
5335,100553819,30/08/21,890540,2,705.6,705.6,0.0,705.6,Mobiles & Tablets,bankalfalah,53629,received
5400,100547713,06/08/21,880529,2,179.9,179.9,20.0,159.9,Home & Living,bankalfalah,163,cancelled
5401,100547713,06/08/21,880530,17,11.5,184.0,0.0,184.0,Kids & Baby,bankalfalah,163,cancelled
5402,100548232,08/08/21,881326,2,179.9,179.9,0.0,179.9,Home & Living,cod,163,received
5403,100548232,08/08/21,881327,3,11.5,23.0,0.0,23.0,Kids & Baby,cod,163,received
5404,100550704,16/08/21,885405,2,19.8,19.8,0.0,19.8,Beauty & Grooming,cod,163,received
5405,100550704,16/08/21,885406,2,18.0,18.0,0.0,18.0,Beauty & Grooming,cod,163,received
5406,100550704,16/08/21,885407,2,28.9,28.9,0.0,28.9,Beauty & Grooming,cod,163,received
5407,100550704,16/08/21,885408,2,34.9,34.9,0.0,34.9,Beauty & Grooming,cod,163,received
5632,100551006,18/08/21,885933,2,329.9,329.9,0.0,329.9,Computing,cod,31449,received
5633,100551351,19/08/21,886438,3,19.5,39.0,0.0,39.0,Beauty & Grooming,cod,31449,received
5634,100551351,19/08/21,886439,2,30.0,30.0,0.0,30.0,Beauty & Grooming,cod,31449,received
5889,100547720,06/08/21,880539,2,2939.9,2939.9,0.0,2939.9,Mobiles & Tablets,bankalfalah,14876,cancelled
5890,100547720,06/08/21,880540,2,36.2,36.2,0.0,36.2,Soghaat,bankalfalah,14876,cancelled
5891,100547721,06/08/21,880541,2,2939.9,2939.9,0.0,2939.9,Mobiles & Tablets,cod,14876,received
5892,100547721,06/08/21,880542,2,36.2,36.2,0.0,36.2,Soghaat,cod,14876,received
6089,100546544,01/08/21,878617,5,79.5,318.0,127.7,190.3,Appliances,bankalfalah,41280,received
6090,100550399,15/08/21,884823,3,49.9,99.8,29.31,70.49,Superstore,bankalfalah,41280,cancelled
6091,100550399,15/08/21,884824,17,9.0,144.0,0.0,144.0,Mobiles & Tablets,bankalfalah,41280,cancelled
6092,100550399,15/08/21,884825,11,9.9,99.0,0.0,99.0,Kids & Baby,bankalfalah,41280,cancelled
6093,100550399,15/08/21,884826,8,19.9,139.3,0.0,139.3,Kids & Baby,bankalfalah,41280,cancelled
6094,100550400,15/08/21,884827,6,19.9,99.5,59.55,39.95,Kids & Baby,bankalfalah,41280,received
6095,100550400,15/08/21,884828,3,49.9,99.8,23.82,75.98,Superstore,bankalfalah,41280,received
6096,100550400,15/08/21,884829,21,4.8,96.0,0.0,96.0,Mobiles & Tablets,bankalfalah,41280,received
6097,100552274,22/08/21,887965,11,19.0,190.0,0.0,190.0,Home & Living,Payaxis,41280,received
6098,100552274,22/08/21,887966,11,16.8,168.0,0.0,168.0,Home & Living,Payaxis,41280,received
6099,100552274,22/08/21,887967,11,17.9,179.0,0.0,179.0,Home & Living,Payaxis,41280,received
6100,100552505,23/08/21,888364,6,4.1,20.5,0.0,20.5,Women's Fashion,bankalfalah,41280,received
6101,100552505,23/08/21,888366,4,4.1,12.3,0.0,12.3,Women's Fashion,bankalfalah,41280,received
6102,100552505,23/08/21,888368,2,4.1,4.1,0.0,4.1,Women's Fashion,bankalfalah,41280,received
6415,100547351,04/08/21,879963,2,1844.0,1844.0,0.0,1844.0,Mobiles & Tablets,customercredit,8005,received
6416,100547966,07/08/21,880927,2,1092.4,1092.4,0.0,1092.4,Appliances,customercredit,8005,received
6417,100548321,08/08/21,881479,2,264.9,264.9,0.0,264.9,Appliances,customercredit,8005,received
6418,100548321,08/08/21,881480,2,57.0,57.0,0.0,57.0,Soghaat,customercredit,8005,received
6419,100548813,10/08/21,882257,2,260.0,260.0,0.0,260.0,Women's Fashion,customercredit,8005,received
6420,100548813,10/08/21,882258,2,1042.0,1042.0,0.0,1042.0,Mobiles & Tablets,customercredit,8005,received
6421,100553031,26/08/21,889267,2,442.1,442.1,0.0,442.1,Entertainment,customercredit,8005,received
6422,100553031,26/08/21,889268,3,57.0,114.0,0.0,114.0,Soghaat,customercredit,8005,received
6423,100553031,26/08/21,889269,2,295.0,295.0,0.0,295.0,Women's Fashion,customercredit,8005,received
6424,100554117,31/08/21,891049,2,130.0,130.0,0.0,130.0,Men's Fashion,customercredit,8005,received
6425,100554117,31/08/21,891051,2,97.5,97.5,0.0,97.5,Beauty & Grooming,customercredit,8005,received
6426,100554117,31/08/21,891052,2,39.9,39.9,0.0,39.9,Men's Fashion,customercredit,8005,received
6571,100547327,04/08/21,879922,2,240.0,240.0,0.0,240.0,Women's Fashion,cod,55582,cancelled
6572,100553113,26/08/21,889405,2,258.8,258.8,0.0,258.8,Beauty & Grooming,cod,55582,cancelled
6700,100546282,01/08/21,878211,28,14.4,388.8,0.0,388.8,Superstore,Payaxis,52670,received
6701,100546282,01/08/21,878212,11,10.9,109.0,0.0,109.0,Superstore,Payaxis,52670,received
6702,100546282,01/08/21,878213,6,79.5,397.5,200.2,197.3,Appliances,Payaxis,52670,received
6912,100549016,10/08/21,882593,2,89.9,89.9,0.0,89.9,Health & Sports,bankalfalah,1125,cancelled
6913,100549016,10/08/21,882594,2,161.9,161.9,0.0,161.9,Health & Sports,bankalfalah,1125,cancelled
6914,100549017,10/08/21,882595,2,89.9,89.9,0.0,89.9,Health & Sports,cod,1125,received
6915,100549017,10/08/21,882596,2,161.9,161.9,0.0,161.9,Health & Sports,cod,1125,received
6916,100550194,15/08/21,884551,2,89.9,89.9,0.0,89.9,Health & Sports,cod,1125,received
7022,100547029,03/08/21,879414,2,2500.0,2500.0,0.0,2500.0,Mobiles & Tablets,cod,60339,received
7208,100546701,01/08/21,878911,3,226.8,453.6,0.0,453.6,Health & Sports,bankalfalah,19529,cancelled
7209,100546712,02/08/21,878931,3,226.8,453.6,0.0,453.6,Health & Sports,bankalfalah,19529,cancelled
7210,100546929,03/08/21,879268,2,94.0,94.0,0.0,94.0,Mobiles & Tablets,Easypay_MA,19529,received
7211,100546929,03/08/21,879270,3,7.9,15.8,0.0,15.8,Computing,Easypay_MA,19529,received
7212,100548248,08/08/21,881346,2,94.0,94.0,0.0,94.0,Mobiles & Tablets,customercredit,19529,received
7213,100551390,19/08/21,886556,3,226.8,453.6,0.0,453.6,Health & Sports,apg,19529,cancelled
7523,100552334,22/08/21,888049,5,34.9,139.6,59.7,79.9,Home & Living,bankalfalah,4797,received
7524,100552334,22/08/21,888050,5,34.9,139.6,59.7,79.9,Home & Living,bankalfalah,4797,received
7525,100552334,22/08/21,888051,11,4.5,45.0,0.0,45.0,Superstore,bankalfalah,4797,received
7526,100552334,22/08/21,888052,11,4.9,49.0,0.0,49.0,Superstore,bankalfalah,4797,received
7527,100552334,22/08/21,888053,11,6.3,63.0,0.0,63.0,Superstore,bankalfalah,4797,received
7528,100552334,22/08/21,888054,11,10.5,105.0,0.0,105.0,Superstore,bankalfalah,4797,received
7529,100552334,22/08/21,888055,11,3.5,35.0,0.0,35.0,Superstore,bankalfalah,4797,received
7723,100546708,01/08/21,878927,3,89.9,179.8,20.0,159.8,Appliances,bankalfalah,8687,received
7807,100553755,29/08/21,890420,2,9799.9,9799.9,0.0,9799.9,Mobiles & Tablets,bankalfalah,51343,cancelled
8171,100547709,06/08/21,880522,2,299.8,299.8,0.0,299.8,Men's Fashion,cod,50593,received
8910,100546763,02/08/21,879017,2,26.7,26.7,0.0,26.7,Appliances,cod,59158,received
8911,100546763,02/08/21,879018,3,39.0,78.0,0.0,78.0,Mobiles & Tablets,cod,59158,received
8912,100546764,02/08/21,879019,3,26.7,53.4,0.0,53.4,Appliances,cod,59158,received
8913,100546764,02/08/21,879020,2,47.7,47.7,0.0,47.7,Mobiles & Tablets,cod,59158,received
9354,100551552,20/08/21,886786,2,175.0,175.0,0.0,175.0,Computing,cod,51188,received
9355,100551554,20/08/21,886788,2,175.0,175.0,0.0,175.0,Computing,cod,51188,received
9468,100547307,04/08/21,879893,2,44.2,44.2,0.0,44.2,Home & Living,cod,2256,received
9469,100548891,10/08/21,882385,2,89.9,89.9,0.0,89.9,Men's Fashion,cod,2256,received
9470,100548892,10/08/21,882387,2,89.9,89.9,0.0,89.9,Men's Fashion,cod,2256,received
9813,100547160,04/08/21,879673,2,87.5,87.5,0.0,87.5,Entertainment,cod,33,received
9814,100547160,04/08/21,879674,2,17.2,17.2,0.0,17.2,Soghaat,cod,33,received
9815,100547543,05/08/21,880238,3,109.9,219.8,0.0,219.8,Men's Fashion,bankalfalah,33,cancelled
9816,100547543,05/08/21,880240,3,129.9,259.8,0.0,259.8,Men's Fashion,bankalfalah,33,cancelled
9817,100550310,15/08/21,884701,2,2187.5,2187.5,0.0,2187.5,Mobiles & Tablets,cod,33,received
9818,100551505,20/08/21,886701,2,2227.5,2227.5,0.0,2227.5,Mobiles & Tablets,cod,33,received
9819,100551757,21/08/21,887107,2,1396.0,1396.0,0.0,1396.0,Mobiles & Tablets,cod,33,received
9948,100553078,26/08/21,889348,2,249.9,249.9,0.0,249.9,Entertainment,cod,33830,received
9949,100553078,26/08/21,889349,2,19.9,19.9,0.0,19.9,School & Education,cod,33830,received
10005,100546871,02/08/21,879192,4,29.0,87.0,0.0,87.0,Mobiles & Tablets,bankalfalah,53847,cancelled
10006,100546871,02/08/21,879193,4,29.9,89.7,0.0,89.7,Mobiles & Tablets,bankalfalah,53847,cancelled
10007,100546873,02/08/21,879196,4,29.9,89.7,0.0,89.7,Mobiles & Tablets,cod,53847,received
10008,100546873,02/08/21,879197,4,29.0,87.0,0.0,87.0,Mobiles & Tablets,cod,53847,received
10009,100546924,02/08/21,879260,2,74.5,74.5,0.0,74.5,Mobiles & Tablets,cod,53847,cancelled
10010,100546924,02/08/21,879261,2,74.5,74.5,0.0,74.5,Mobiles & Tablets,cod,53847,cancelled
10011,100546924,02/08/21,879262,2,44.9,44.9,0.0,44.9,Mobiles & Tablets,cod,53847,cancelled
10012,100546987,03/08/21,879345,4,29.9,89.7,0.0,89.7,Mobiles & Tablets,cod,53847,received
10013,100546987,03/08/21,879346,2,29.0,29.0,0.0,29.0,Mobiles & Tablets,cod,53847,received
10014,100546987,03/08/21,879347,3,39.9,79.8,0.0,79.8,Mobiles & Tablets,cod,53847,received
10222,100553111,26/08/21,889397,2,39.9,39.9,0.0,39.9,Women's Fashion,cod,20919,cancelled
10223,100553111,26/08/21,889399,2,35.0,35.0,0.0,35.0,Men's Fashion,cod,20919,cancelled
10224,100553111,26/08/21,889401,2,35.0,35.0,0.0,35.0,Men's Fashion,cod,20919,cancelled
10307,100547455,05/08/21,880121,2,748.8,748.8,0.0,748.8,Mobiles & Tablets,cod,8513,received
10373,100547165,04/08/21,879681,2,100.0,100.0,0.0,100.0,Women's Fashion,cod,37798,received
10858,100551292,19/08/21,886351,2,119.9,119.9,0.0,119.9,Mobiles & Tablets,cod,9019,received
11123,100547724,06/08/21,880545,6,37.5,187.5,100.0,87.5,Beauty & Grooming,bankalfalah,42046,cancelled
11124,100547724,06/08/21,880546,11,18.0,180.0,0.0,180.0,Beauty & Grooming,bankalfalah,42046,cancelled
11125,100547724,06/08/21,880547,9,25.0,200.0,0.0,200.0,Superstore,bankalfalah,42046,cancelled
11126,100547724,06/08/21,880548,11,9.9,99.0,0.0,99.0,Mobiles & Tablets,bankalfalah,42046,cancelled
11127,100547724,06/08/21,880549,8,26.0,182.0,0.0,182.0,Superstore,bankalfalah,42046,cancelled
11128,100547726,06/08/21,880551,2,37.5,37.5,0.0,37.5,Beauty & Grooming,cod,42046,received
11129,100547726,06/08/21,880552,2,18.0,18.0,0.0,18.0,Beauty & Grooming,cod,42046,received
11130,100547726,06/08/21,880553,2,25.0,25.0,0.0,25.0,Superstore,cod,42046,received
11131,100547726,06/08/21,880554,2,9.9,9.9,0.0,9.9,Mobiles & Tablets,cod,42046,received
11132,100547726,06/08/21,880555,2,26.0,26.0,0.0,26.0,Superstore,cod,42046,received
11133,100550638,16/08/21,885250,2,99.9,99.9,0.0,99.9,Men's Fashion,cod,42046,received
11134,100550638,16/08/21,885252,2,9.9,9.9,0.0,9.9,Mobiles & Tablets,cod,42046,received
11135,100552982,26/08/21,889174,2,99.0,99.0,0.0,99.0,Women's Fashion,cod,42046,received
11136,100552982,26/08/21,889175,2,9.9,9.9,0.0,9.9,Mobiles & Tablets,cod,42046,received
11137,100552982,26/08/21,889176,2,99.0,99.0,0.0,99.0,Women's Fashion,cod,42046,received
11358,100546731,02/08/21,878954,2,54.3,54.3,0.0,54.3,Soghaat,cod,14995,received
11359,100546731,02/08/21,878955,2,20.0,20.0,0.0,20.0,Beauty & Grooming,cod,14995,received
11360,100546731,02/08/21,878956,2,36.0,36.0,0.0,36.0,Soghaat,cod,14995,received
11361,100546731,02/08/21,878957,2,9.0,9.0,0.0,9.0,Soghaat,cod,14995,received
11362,100546731,02/08/21,878958,2,8.5,8.5,0.0,8.5,Superstore,cod,14995,received
11363,100546731,02/08/21,878959,2,23.2,23.2,0.0,23.2,Soghaat,cod,14995,received
11759,100546848,02/08/21,879153,2,119.9,119.9,0.0,119.9,Men's Fashion,cod,21101,received
11760,100546848,02/08/21,879154,2,55.0,55.0,0.0,55.0,Men's Fashion,cod,21101,received
11881,100552375,22/08/21,888105,11,9.5,95.0,0.0,95.0,Superstore,Payaxis,30314,cancelled
11882,100552375,22/08/21,888106,6,79.5,397.5,75.0,322.5,Superstore,Payaxis,30314,cancelled
11883,100552375,22/08/21,888107,6,75.5,377.5,75.0,302.5,Superstore,Payaxis,30314,cancelled
12083,100546596,01/08/21,878707,2,1147.4,1147.4,115.0,1032.4,Appliances,Payaxis,230,received
12084,100546600,01/08/21,878711,2,1147.4,1147.4,115.0,1032.4,Appliances,Payaxis,230,received
12085,100552973,26/08/21,889158,6,4.1,20.5,0.0,20.5,Women's Fashion,cod,230,received
12086,100552975,26/08/21,889161,6,4.1,20.5,0.0,20.5,Women's Fashion,cod,230,received
12087,100553038,26/08/21,889276,2,44.8,44.8,0.0,44.8,Women's Fashion,cod,230,received
12088,100553038,26/08/21,889277,2,56.7,56.7,0.0,56.7,Women's Fashion,cod,230,received
12089,100553038,26/08/21,889278,2,56.7,56.7,0.0,56.7,Women's Fashion,cod,230,received
12090,100553038,26/08/21,889279,2,56.7,56.7,0.0,56.7,Women's Fashion,cod,230,received
12325,100548318,08/08/21,881470,1,2399.9,0.0,0.0,0.0,Mobiles & Tablets,bankalfalah,59176,received
12610,100547806,06/08/21,880702,2,49.9,49.9,0.0,49.9,Women's Fashion,cod,56,received
12611,100547806,06/08/21,880703,2,49.9,49.9,0.0,49.9,Women's Fashion,cod,56,received
12612,100547806,06/08/21,880704,2,2.5,2.5,0.0,2.5,Soghaat,cod,56,received
12990,100547306,04/08/21,879892,2,514.1,514.1,0.0,514.1,Computing,easypay_voucher,17987,cancelled
12991,100553141,27/08/21,889438,2,722.7,722.7,0.0,722.7,Computing,easypay_voucher,17987,cancelled
13030,100549735,13/08/21,883805,2,55.0,55.0,0.0,55.0,Mobiles & Tablets,cod,60631,received
13031,100553574,29/08/21,890089,2,7.3,7.3,0.0,7.3,Mobiles & Tablets,cod,60631,received
13532,100547451,05/08/21,880117,2,500.0,500.0,0.0,500.0,Others,cod,1423,cancelled
13533,100547452,05/08/21,880118,2,500.0,500.0,0.0,500.0,Others,bankalfalah,1423,cancelled
13534,100547453,05/08/21,880119,2,500.0,500.0,0.0,500.0,Others,bankalfalah,1423,cancelled
13535,100548327,08/08/21,881491,2,75.0,75.0,0.0,75.0,Others,Payaxis,1423,cancelled
13536,100549119,11/08/21,882730,2,0.2,0.2,0.0,0.2,Others,bankalfalah,1423,received
13537,100549155,11/08/21,882795,2,0.2,0.2,0.0,0.2,Others,bankalfalah,1423,received
13538,100549186,11/08/21,882861,2,0.2,0.2,0.0,0.2,Others,jazzwallet,1423,cancelled
13539,100549395,12/08/21,883262,4,0.2,0.6,0.0,0.6,Others,apg,1423,cancelled
13540,100549645,13/08/21,883668,4,0.2,0.6,0.0,0.6,Others,easypay_voucher,1423,cancelled
