index,order_id,order_date,item_id,qty_ordered,price,value,discount_amount,total,category,payment_method,cust_id,final_status
865,100521857,09/06/21,839361,2,23.5,23.5,0.0,23.5,Home & Living,cod,52373,received
866,100521857,09/06/21,839362,2,13.0,13.0,0.0,13.0,Soghaat,cod,52373,received
867,100521857,09/06/21,839363,2,14.0,14.0,0.0,14.0,Soghaat,cod,52373,received
1033,100517238,02/06/21,832961,2,38.5,38.5,0.0,38.5,Soghaat,cod,59587,cancelled
1034,100517238,02/06/21,832962,2,1480.0,1480.0,0.0,1480.0,Mobiles & Tablets,cod,59587,cancelled
1035,100517238,02/06/21,832963,2,60.0,60.0,0.0,60.0,Beauty & Grooming,cod,59587,cancelled
1036,100517238,02/06/21,832964,3,985.6,1971.2,0.0,1971.2,Appliances,cod,59587,cancelled
1037,100517238,02/06/21,832965,3,77.9,155.8,0.0,155.8,Health & Sports,cod,59587,cancelled
1038,100517238,02/06/21,832966,2,2199.5,2199.5,0.0,2199.5,Entertainment,cod,59587,cancelled
1039,100517238,02/06/21,832967,3,15.525,31.05,0.0,31.05,Books,cod,59587,cancelled
1040,100517238,02/06/21,832968,2,50.6,50.6,0.0,50.6,Books,cod,59587,cancelled
1041,100517238,02/06/21,832969,2,37.2,37.2,0.0,37.2,Health & Sports,cod,59587,cancelled
1042,100520668,07/06/21,837696,2,0.2,0.2,0.02,0.18,Others,jazzvoucher,59587,cancelled
1043,100524788,12/06/21,843348,2,0.2,0.2,0.02,0.18,Others,jazzvoucher,59587,cancelled
1044,100524794,12/06/21,843354,2,0.2,0.2,0.0,0.2,Others,Payaxis,59587,cancelled
1045,100524863,12/06/21,843476,2,0.2,0.2,0.0,0.2,Others,Payaxis,59587,cancelled
1046,100524867,12/06/21,843482,2,0.2,0.2,0.0,0.2,Others,Payaxis,59587,cancelled
1047,100524873,12/06/21,843490,2,0.2,0.2,0.0,0.2,Others,Payaxis,59587,cancelled
1048,100524891,12/06/21,843508,2,0.2,0.2,0.0,0.2,Others,Payaxis,59587,cancelled
1049,100525763,13/06/21,844792,21,0.2,4.0,0.0,4.0,Others,Payaxis,59587,cancelled
1050,100525787,13/06/21,844845,3,0.2,0.4,0.0,0.4,Others,Easypay,59587,received
1051,100527951,16/06/21,847986,3,0.2,0.4,0.0,0.4,Others,Payaxis,59587,cancelled
1052,100527953,16/06/21,847989,3,0.2,0.4,0.0,0.4,Others,Easypay,59587,cancelled
1053,100529112,17/06/21,849540,3,0.2,0.4,0.0,0.4,Others,cod,59587,received
1054,100533514,24/06/21,855662,2,0.2,0.2,0.0,0.2,Others,apg,59587,cancelled
1055,100533515,24/06/21,855663,2,0.2,0.2,0.0,0.2,Others,apg,59587,cancelled
1056,100533518,24/06/21,855666,2,0.2,0.2,0.0,0.2,Others,apg,59587,cancelled
1057,100533532,24/06/21,855689,3,0.2,0.4,0.0,0.4,Others,apg,59587,cancelled
1058,100533533,24/06/21,855690,3,0.2,0.4,0.0,0.4,Others,cod,59587,cancelled
1059,100533541,24/06/21,855706,3,0.2,0.4,0.0,0.4,Others,bankalfalah,59587,cancelled
1194,100524301,11/06/21,842604,2,3041.7,3041.7,481.349,2560.351,Appliances,easypay_voucher,44475,received
1195,100524310,11/06/21,842616,2,4280.0,4280.0,677.31,3602.69,Appliances,easypay_voucher,44475,received
1196,100524391,11/06/21,842740,2,4280.0,4280.0,677.31,3602.69,Appliances,easypay_voucher,44475,received
1197,100524396,11/06/21,842751,2,4280.0,4280.0,677.31,3602.69,Appliances,easypay_voucher,44475,received
1263,100519643,06/06/21,836301,1,8209.9,0.0,0.0,0.0,Mobiles & Tablets,Payaxis,23398,cancelled
1264,100519652,06/06/21,836311,1,8209.9,0.0,0.0,0.0,Mobiles & Tablets,Payaxis,23398,received
1378,100521023,08/06/21,838147,2,19.9,19.9,0.0,19.9,Health & Sports,cod,59284,received
1379,100521023,08/06/21,838149,2,199.9,199.9,0.0,199.9,Health & Sports,cod,59284,received
1710,100518252,06/06/21,834604,1,2573.5,0.0,0.0,0.0,Appliances,jazzvoucher,800,cancelled
1711,100518438,06/06/21,834809,1,2448.0,0.0,0.0,0.0,Appliances,easypay_voucher,800,received
1712,100518560,06/06/21,834938,1,2802.1,0.0,0.0,0.0,Appliances,easypay_voucher,800,cancelled
1713,100518569,06/06/21,834952,1,2802.1,0.0,0.0,0.0,Appliances,easypay_voucher,800,cancelled
1714,100520576,07/06/21,837565,1,8209.9,0.0,0.0,0.0,Mobiles & Tablets,easypay_voucher,800,received
1715,100520579,07/06/21,837569,1,10169.9,0.0,0.0,0.0,Mobiles & Tablets,easypay_voucher,800,received
1716,100520580,07/06/21,837570,1,9604.2,0.0,0.0,0.0,Mobiles & Tablets,easypay_voucher,800,received
1717,100523746,11/06/21,841916,2,59.0,59.0,0.0,59.0,Home & Living,bankalfalah,800,cancelled
1718,100524747,12/06/21,843295,2,410.0,410.0,0.0,410.0,Appliances,cod,800,received
1804,100519762,06/06/21,836454,2,240.0,240.0,0.0,240.0,Women's Fashion,cod,60111,received
1805,100519762,06/06/21,836455,2,295.0,295.0,0.0,295.0,Women's Fashion,cod,60111,received
2010,100529086,17/06/21,849505,2,95.0,95.0,13.992,81.008,Women's Fashion,customercredit,31025,received
2011,100529086,17/06/21,849506,2,79.9,79.9,13.992,65.908,Men's Fashion,customercredit,31025,received
2282,100521212,08/06/21,838456,2,299.0,299.0,0.0,299.0,Appliances,cod,3100,received
2283,100521213,08/06/21,838457,2,185.0,185.0,0.0,185.0,Appliances,cod,3100,received
2284,100530711,19/06/21,851650,3,24.0,48.0,0.0,48.0,Soghaat,cod,3100,received
2285,100530711,19/06/21,851651,3,19.2,38.4,0.0,38.4,Soghaat,cod,3100,received
2286,100530711,19/06/21,851652,2,23.0,23.0,0.0,23.0,Soghaat,cod,3100,received
2287,100535260,28/06/21,858810,2,159.9,159.9,0.0,159.9,Men's Fashion,cod,3100,received
2381,100533854,25/06/21,856179,2,62.9,62.9,0.0,62.9,Women's Fashion,cod,49042,received
2382,100533854,25/06/21,856180,2,69.9,69.9,0.0,69.9,Women's Fashion,cod,49042,received
2492,100522678,10/06/21,840462,2,8684.0,8684.0,0.0,8684.0,Appliances,cod,48764,received
2493,100522690,10/06/21,840474,2,550.0,550.0,0.0,550.0,Beauty & Grooming,cod,48764,received
2494,100522690,10/06/21,840475,2,445.0,445.0,0.0,445.0,Beauty & Grooming,cod,48764,received
2495,100522690,10/06/21,840476,2,435.0,435.0,0.0,435.0,Beauty & Grooming,cod,48764,received
2496,100527959,16/06/21,847994,2,880.0,880.0,0.0,880.0,Beauty & Grooming,cod,48764,received
2497,100527959,16/06/21,847995,2,733.9,733.9,0.0,733.9,Beauty & Grooming,cod,48764,received
2498,100533475,24/06/21,855613,2,6404.2,6404.2,0.0,6404.2,Computing,cod,48764,received
2830,100530273,19/06/21,851053,2,69.9,69.9,0.0,69.9,Appliances,cod,5231,received
2831,100530273,19/06/21,851054,2,59.9,59.9,0.0,59.9,Beauty & Grooming,cod,5231,received
2867,100525416,12/06/21,844271,1,49.0,0.0,0.0,0.0,Women's Fashion,jazzwallet,51242,received
2868,100525416,12/06/21,844273,1,42.0,0.0,0.0,0.0,Soghaat,jazzwallet,51242,received
2869,100525416,12/06/21,844274,3,14.0,28.0,3.92,24.08,Soghaat,jazzwallet,51242,received
2870,100525841,13/06/21,844934,3,223.2,446.4,66.96,379.44,Health & Sports,Easypay,51242,received
2871,100525849,13/06/21,844943,3,223.2,446.4,66.96,379.44,Health & Sports,Easypay,51242,cancelled
2872,100526077,13/06/21,845298,3,223.2,446.4,66.96,379.44,Health & Sports,Easypay,51242,received
2873,100526105,13/06/21,845334,3,223.2,446.4,66.96,379.44,Health & Sports,Easypay,51242,received
2874,100526113,13/06/21,845344,3,223.2,446.4,66.96,379.44,Health & Sports,Easypay,51242,cancelled
2908,100521011,07/06/21,838124,2,99.9,99.9,0.0,99.9,Women's Fashion,bankalfalah,35133,cancelled
2909,100521011,07/06/21,838125,2,192.445,192.445,0.0,192.445,Women's Fashion,bankalfalah,35133,cancelled
2910,100521011,07/06/21,838126,2,219.9,219.9,0.0,219.9,Women's Fashion,bankalfalah,35133,cancelled
2911,100521011,07/06/21,838127,2,171.0,171.0,0.0,171.0,Women's Fashion,bankalfalah,35133,cancelled
2912,100521011,07/06/21,838128,2,220.0,220.0,0.0,220.0,Women's Fashion,bankalfalah,35133,cancelled
2913,100525422,12/06/21,844280,2,333.2,333.2,0.0,333.2,Women's Fashion,cod,35133,received
2914,100525422,12/06/21,844281,2,333.2,333.2,0.0,333.2,Women's Fashion,cod,35133,received
2915,100526645,13/06/21,846077,2,239.25,239.25,0.0,239.25,Women's Fashion,cod,35133,received
2916,100532597,21/06/21,854297,2,109.9,109.9,0.0,109.9,Women's Fashion,cod,35133,received
2917,100532597,21/06/21,854298,2,323.8,323.8,0.0,323.8,Women's Fashion,cod,35133,received
2918,100532597,21/06/21,854299,2,62.9,62.9,0.0,62.9,Women's Fashion,cod,35133,received
2919,100532597,21/06/21,854300,2,62.9,62.9,0.0,62.9,Women's Fashion,cod,35133,received
2920,100532597,21/06/21,854301,2,62.9,62.9,0.0,62.9,Women's Fashion,cod,35133,received
3041,100520471,07/06/21,837384,1,5789.5,0.0,0.0,0.0,Entertainment,bankalfalah,12178,cancelled
3042,100520471,07/06/21,837385,1,647.0,0.0,0.0,0.0,Entertainment,bankalfalah,12178,cancelled
3043,100522341,09/06/21,839966,2,2802.5,2802.5,0.0,2802.5,Mobiles & Tablets,bankalfalah,12178,cancelled
3044,100522389,09/06/21,840035,2,2802.5,2802.5,0.0,2802.5,Mobiles & Tablets,bankalfalah,12178,cancelled
3045,100522390,09/06/21,840036,1,5789.5,0.0,0.0,0.0,Entertainment,bankalfalah,12178,cancelled
3046,100522390,09/06/21,840037,1,647.0,0.0,0.0,0.0,Entertainment,bankalfalah,12178,cancelled
3047,100523224,10/06/21,841155,2,5789.5,5789.5,0.0,5789.5,Entertainment,cod,12178,cancelled
3048,100523224,10/06/21,841156,2,647.0,647.0,0.0,647.0,Entertainment,cod,12178,cancelled
3049,100523225,10/06/21,841157,1,5789.5,0.0,0.0,0.0,Entertainment,bankalfalah,12178,cancelled
3050,100523225,10/06/21,841158,1,647.0,0.0,0.0,0.0,Entertainment,bankalfalah,12178,cancelled
3051,100523243,11/06/21,841190,1,5789.5,0.0,0.0,0.0,Entertainment,bankalfalah,12178,cancelled
3052,100523243,11/06/21,841191,1,647.0,0.0,0.0,0.0,Entertainment,bankalfalah,12178,cancelled
3053,100524688,12/06/21,843203,2,5789.5,5789.5,0.0,5789.5,Entertainment,Easypay,12178,cancelled
3054,100524688,12/06/21,843204,2,647.0,647.0,0.0,647.0,Entertainment,Easypay,12178,cancelled
3055,100524690,12/06/21,843206,2,5789.5,5789.5,0.0,5789.5,Entertainment,Easypay,12178,cancelled
3056,100524690,12/06/21,843207,2,647.0,647.0,0.0,647.0,Entertainment,Easypay,12178,cancelled
3057,100524695,12/06/21,843214,2,5789.5,5789.5,0.0,5789.5,Entertainment,Easypay,12178,received
3058,100524695,12/06/21,843215,2,647.0,647.0,0.0,647.0,Entertainment,Easypay,12178,received
3059,100524703,12/06/21,843238,2,5099.9,5099.9,0.0,5099.9,Appliances,Easypay,12178,received
3060,100533752,25/06/21,856038,2,5700.0,5700.0,0.0,5700.0,Entertainment,Easypay,12178,cancelled
3061,100533756,25/06/21,856042,2,2938.0,2938.0,0.0,2938.0,Mobiles & Tablets,Easypay,12178,cancelled
3062,100533758,25/06/21,856044,2,2938.0,2938.0,0.0,2938.0,Mobiles & Tablets,apg,12178,cancelled
3063,100533760,25/06/21,856046,2,2938.0,2938.0,0.0,2938.0,Mobiles & Tablets,bankalfalah,12178,cancelled
3064,100534008,26/06/21,856432,2,3599.9,3599.9,0.0,3599.9,Mobiles & Tablets,bankalfalah,12178,cancelled
3065,100534256,26/06/21,856847,2,3599.9,3599.9,0.0,3599.9,Mobiles & Tablets,bankalfalah,12178,cancelled
3066,100534265,27/06/21,856866,2,3599.9,3599.9,0.0,3599.9,Mobiles & Tablets,bankalfalah,12178,cancelled
3067,100534499,27/06/21,857302,2,5789.5,5789.5,0.0,5789.5,Entertainment,bankalfalah,12178,cancelled
3068,100534499,27/06/21,857303,2,647.0,647.0,0.0,647.0,Entertainment,bankalfalah,12178,cancelled
3069,100534566,27/06/21,857422,2,5789.5,5789.5,0.0,5789.5,Entertainment,bankalfalah,12178,cancelled
3070,100534566,27/06/21,857423,2,647.0,647.0,0.0,647.0,Entertainment,bankalfalah,12178,cancelled
3071,100534592,27/06/21,857474,2,3599.9,3599.9,0.0,3599.9,Mobiles & Tablets,bankalfalah,12178,cancelled
3195,100517783,05/06/21,833937,2,30.9,30.9,0.0,30.9,Beauty & Grooming,cod,60227,received
3207,100518241,06/06/21,834592,2,59.9,59.9,0.0,59.9,Men's Fashion,bankalfalah,47461,cancelled
3242,100517230,02/06/21,832949,2,3979.9,3979.9,0.0,3979.9,Mobiles & Tablets,cod,1555,received
3243,100521638,09/06/21,839070,1,3730.0,0.0,0.0,0.0,Appliances,easypay_voucher,1555,cancelled
3244,100531463,20/06/21,852677,4,99.9,299.7,97.938,201.762,Beauty & Grooming,jazzvoucher,1555,cancelled
3245,100531463,20/06/21,852678,4,89.9,269.7,97.938,171.762,Beauty & Grooming,jazzvoucher,1555,cancelled
3246,100531471,20/06/21,852690,4,100.0,300.0,101.829,198.171,Beauty & Grooming,jazzvoucher,1555,cancelled
3247,100531471,20/06/21,852691,4,92.5,277.5,101.829,175.671,Appliances,jazzvoucher,1555,cancelled
3484,100519082,06/06/21,835591,2,1315.0,1315.0,141.1,1173.9,Appliances,jazzvoucher,32,cancelled
3485,100519126,06/06/21,835639,1,1315.0,0.0,0.0,0.0,Appliances,bankalfalah,32,received
3486,100520499,07/06/21,837431,2,199.9,199.9,0.0,199.9,Men's Fashion,bankalfalah,32,cancelled
3487,100520502,07/06/21,837446,2,199.9,199.9,0.0,199.9,Men's Fashion,cod,32,received
3488,100520506,07/06/21,837456,2,199.9,199.9,0.0,199.9,Men's Fashion,cod,32,received
3489,100520506,07/06/21,837457,2,25.0,25.0,0.0,25.0,Health & Sports,cod,32,received
3490,100521151,08/06/21,838375,1,2950.0,0.0,0.0,0.0,Mobiles & Tablets,jazzvoucher,32,received
3491,100521979,09/06/21,839506,2,122.2,122.2,12.22,109.98,Mobiles & Tablets,jazzvoucher,32,received
3492,100522021,09/06/21,839552,2,505.3,505.3,68.227,437.073,Entertainment,jazzvoucher,32,cancelled
3493,100533801,25/06/21,856093,4,89.9,269.7,0.0,269.7,Men's Fashion,cod,32,received
3666,100518381,06/06/21,834740,1,9604.2,0.0,0.0,0.0,Mobiles & Tablets,jazzvoucher,64,cancelled
3667,100518402,06/06/21,834768,1,9604.2,0.0,0.0,0.0,Mobiles & Tablets,jazzvoucher,64,cancelled
3668,100518415,06/06/21,834784,1,9604.2,0.0,0.0,0.0,Mobiles & Tablets,jazzvoucher,64,cancelled
3669,100518479,06/06/21,834853,1,9604.2,0.0,0.0,0.0,Mobiles & Tablets,jazzvoucher,64,cancelled
3670,100520417,07/06/21,837310,1,2019.9,0.0,0.0,0.0,Entertainment,jazzvoucher,64,cancelled
3671,100520418,07/06/21,837311,1,2019.9,0.0,0.0,0.0,Entertainment,jazzvoucher,64,cancelled
3672,100520419,07/06/21,837312,1,2019.9,0.0,0.0,0.0,Entertainment,jazzvoucher,64,cancelled
3673,100520420,07/06/21,837313,1,2019.9,0.0,0.0,0.0,Entertainment,jazzvoucher,64,cancelled
3799,100518785,06/06/21,835208,1,35.2,0.0,0.0,0.0,Beauty & Grooming,bankalfalah,57629,cancelled
3800,100518785,06/06/21,835209,1,92.5,0.0,0.0,0.0,Appliances,bankalfalah,57629,cancelled
3801,100530822,19/06/21,851796,2,1548.0,1548.0,257.76,1290.24,Appliances,bankalfalah,57629,cancelled
3802,100530822,19/06/21,851797,2,1316.0,1316.0,257.76,1058.24,Appliances,bankalfalah,57629,cancelled
3926,100522664,10/06/21,840439,1,1521.0,0.0,0.0,0.0,Mobiles & Tablets,bankalfalah,34919,received
3927,100532869,22/06/21,854741,1,1315.0,0.0,0.0,0.0,Appliances,apg,34919,cancelled
3928,100533117,23/06/21,855077,1,1315.0,0.0,0.0,0.0,Appliances,apg,34919,received
3929,100534550,27/06/21,857386,8,0.2,1.4,0.0,1.4,Others,cod,34919,received
3930,100534550,27/06/21,857387,6,0.0,0.0,0.0,0.0,Books,cod,34919,received
3931,100534550,27/06/21,857388,3,4.5,9.0,0.0,9.0,Superstore,cod,34919,received
3932,100534550,27/06/21,857389,3,4.5,9.0,0.0,9.0,Superstore,cod,34919,received
3933,100534550,27/06/21,857390,3,4.9,9.8,0.0,9.8,Superstore,cod,34919,received
3934,100534550,27/06/21,857391,3,4.9,9.8,0.0,9.8,Superstore,cod,34919,received
3935,100534550,27/06/21,857392,4,4.95,14.85,0.0,14.85,Superstore,cod,34919,received
3936,100534550,27/06/21,857393,3,8.5,17.0,0.0,17.0,Superstore,cod,34919,received
3937,100534550,27/06/21,857394,2,11.3,11.3,0.0,11.3,Superstore,cod,34919,received
3938,100534550,27/06/21,857395,3,13.2,26.4,0.0,26.4,Superstore,cod,34919,received
4139,100519067,06/06/21,835573,2,89.94,89.94,16.984,72.956,Women's Fashion,jazzvoucher,59566,received
4140,100519067,06/06/21,835574,3,79.9,159.8,33.968,125.832,Women's Fashion,jazzvoucher,59566,received
4184,100535699,29/06/21,859826,2,112.7,112.7,0.0,112.7,Entertainment,cod,23918,received
4185,100536207,30/06/21,861012,2,69.9,69.9,0.0,69.9,Men's Fashion,cod,23918,received
4186,100536207,30/06/21,861014,2,69.9,69.9,0.0,69.9,Men's Fashion,cod,23918,received
4286,100522299,09/06/21,839918,2,4699.0,4699.0,0.0,4699.0,Appliances,cod,567,received
4406,100520287,07/06/21,837141,2,1149.5,1149.5,0.0,1149.5,Women's Fashion,cod,57423,received
4407,100528236,16/06/21,848352,4,62.1,186.3,0.0,186.3,Beauty & Grooming,cod,57423,received
4440,100526686,13/06/21,846146,2,1225.0,1225.0,185.25,1039.75,Appliances,Easypay,60281,cancelled
4441,100526699,13/06/21,846165,2,1225.0,1225.0,185.25,1039.75,Appliances,Easypay,60281,received
4442,100526710,13/06/21,846178,2,2290.0,2290.0,297.1,1992.9,Entertainment,Easypay,60281,cancelled
4443,100526762,13/06/21,846242,3,265.0,530.0,127.2,402.8,Appliances,Easypay,60281,received
4569,100518009,06/06/21,834352,2,1632.8,1632.8,169.702,1463.098,Mobiles & Tablets,jazzvoucher,8546,cancelled
4570,100518019,06/06/21,834363,2,1632.8,1632.8,169.702,1463.098,Mobiles & Tablets,jazzvoucher,8546,cancelled
4571,100518040,06/06/21,834383,2,1632.8,1632.8,169.702,1463.098,Mobiles & Tablets,jazzvoucher,8546,cancelled
4572,100518045,06/06/21,834388,2,1632.8,1632.8,169.702,1463.098,Mobiles & Tablets,jazzvoucher,8546,cancelled
4640,100518182,06/06/21,834530,1,1539.9,0.0,0.0,0.0,Entertainment,Easypay_MA,44879,cancelled
4641,100518709,06/06/21,835114,1,1539.9,0.0,0.0,0.0,Entertainment,Easypay_MA,44879,cancelled
4642,100518718,06/06/21,835123,1,1539.9,0.0,0.0,0.0,Entertainment,easypay_voucher,44879,received
4643,100520622,07/06/21,837629,1,1979.0,0.0,0.0,0.0,Mobiles & Tablets,Easypay,44879,received
4740,100518896,06/06/21,835357,1,1539.9,0.0,0.0,0.0,Entertainment,Easypay_MA,44950,cancelled
4741,100518897,06/06/21,835358,1,1539.9,0.0,0.0,0.0,Entertainment,easypay_voucher,44950,received
4742,100521280,08/06/21,838558,1,1539.9,0.0,0.0,0.0,Entertainment,Easypay,44950,cancelled
4743,100531933,20/06/21,853272,2,2039.9,2039.9,258.591,1781.309,Entertainment,Easypay,44950,received
4758,100525575,13/06/21,844526,2,127.0,127.0,19.05,107.95,Mobiles & Tablets,Payaxis,42788,cancelled
4821,100525592,13/06/21,844552,2,137.0,137.0,20.55,116.45,Mobiles & Tablets,Payaxis,48693,received
4822,100532145,20/06/21,853575,2,1521.0,1521.0,211.89,1309.11,Mobiles & Tablets,Payaxis,48693,cancelled
4823,100532152,20/06/21,853586,2,1521.0,1521.0,211.89,1309.11,Mobiles & Tablets,Payaxis,48693,received
4824,100532160,20/06/21,853601,2,1521.0,1521.0,211.89,1309.11,Mobiles & Tablets,Payaxis,48693,cancelled
4825,100532161,20/06/21,853602,2,1521.0,1521.0,211.89,1309.11,Mobiles & Tablets,Payaxis,48693,received
4826,100534636,27/06/21,857566,3,279.6,559.2,139.8,419.4,Superstore,Payaxis,48693,received
4827,100534643,27/06/21,857577,3,176.3,352.6,92.2,260.4,Superstore,Payaxis,48693,received
4828,100534643,27/06/21,857578,11,8.1,81.0,0.0,81.0,Superstore,Payaxis,48693,received
4829,100534648,27/06/21,857589,2,1062.5,1062.5,0.0,1062.5,Mobiles & Tablets,cod,48693,cancelled
4850,100518071,06/06/21,834414,2,1632.8,1632.8,169.702,1463.098,Mobiles & Tablets,jazzvoucher,60287,cancelled
4851,100518079,06/06/21,834422,2,1385.4,1385.4,147.436,1237.964,Mobiles & Tablets,jazzvoucher,60287,cancelled
5034,100521058,08/06/21,838212,1,19.0,0.0,0.0,0.0,Superstore,jazzwallet,8123,received
5035,100521058,08/06/21,838213,1,19.0,0.0,0.0,0.0,Superstore,jazzwallet,8123,received
5036,100521058,08/06/21,838214,2,13.2,13.2,1.61,11.59,Superstore,jazzwallet,8123,received
5037,100521058,08/06/21,838215,1,51.0,0.0,0.0,0.0,Home & Living,jazzwallet,8123,received
5038,100531446,20/06/21,852654,1,1081.5,0.0,0.0,0.0,Appliances,jazzwallet,8123,received
5039,100532374,21/06/21,853924,2,2125.0,2125.0,0.0,2125.0,Entertainment,jazzvoucher,8123,cancelled
5040,100532683,22/06/21,854445,2,598.4,598.4,0.0,598.4,Mobiles & Tablets,jazzwallet,8123,received
5041,100532685,22/06/21,854447,1,598.4,0.0,0.0,0.0,Mobiles & Tablets,jazzvoucher,8123,cancelled
5042,100533548,24/06/21,855714,2,598.4,598.4,0.0,598.4,Mobiles & Tablets,jazzvoucher,8123,cancelled
5043,100534144,26/06/21,856669,2,598.4,598.4,0.0,598.4,Mobiles & Tablets,easypay_voucher,8123,cancelled
5170,100518889,06/06/21,835348,3,57.0,114.0,26.34,87.66,Superstore,jazzvoucher,7562,cancelled
5171,100518889,06/06/21,835349,2,74.7,74.7,13.17,61.53,Men's Fashion,jazzvoucher,7562,cancelled
5172,100521093,08/06/21,838278,3,57.0,114.0,26.34,87.66,Superstore,jazzvoucher,7562,received
5173,100521093,08/06/21,838279,2,74.7,74.7,13.17,61.53,Men's Fashion,jazzvoucher,7562,received
5174,100523688,11/06/21,841815,2,456.0,456.0,0.0,456.0,Mobiles & Tablets,bankalfalah,7562,received
5306,100518863,06/06/21,835314,1,617.0,0.0,0.0,0.0,Appliances,bankalfalah,53629,received
5307,100518863,06/06/21,835315,6,0.0,0.0,0.0,0.0,Books,bankalfalah,53629,received
5308,100534716,27/06/21,857717,2,32.5,32.5,4.875,27.625,Beauty & Grooming,bankalfalah,53629,received
