index,order_id,order_date,item_id,qty_ordered,price,value,discount_amount,total,category,payment_method,cust_id,final_status
1476,100516063,28/05/21,830922,2,148.9,148.9,0.0,148.9,Men's Fashion,cod,1616,received
1477,100516063,28/05/21,830924,2,29.9,29.9,0.0,29.9,Men's Fashion,cod,1616,received
1704,100514834,23/05/21,828883,3,4105.0,8210.0,0.0,8210.0,Appliances,cod,800,received
1705,100514835,23/05/21,828884,3,4105.0,8210.0,0.0,8210.0,Appliances,cod,800,received
1706,100514836,23/05/21,828885,2,4105.0,4105.0,0.0,4105.0,Appliances,cod,800,received
1707,100514837,23/05/21,828886,3,4105.0,8210.0,0.0,8210.0,Appliances,cod,800,received
1708,100514839,23/05/21,828888,3,4105.0,8210.0,0.0,8210.0,Appliances,cod,800,received
1709,100514841,23/05/21,828891,2,4105.0,4105.0,0.0,4105.0,Appliances,cod,800,received
2111,100508751,02/05/21,817752,3,35.2,70.4,0.0,70.4,Beauty & Grooming,cod,2858,received
2112,100508751,02/05/21,817753,2,27.0,27.0,0.0,27.0,Beauty & Grooming,cod,2858,received
2113,100508751,02/05/21,817754,2,39.5,39.5,0.0,39.5,Beauty & Grooming,cod,2858,received
2156,100511512,14/05/21,822863,2,129.0,129.0,0.0,129.0,Men's Fashion,cod,12806,received
2157,100515431,26/05/21,829862,2,139.9,139.9,0.0,139.9,Men's Fashion,cod,12806,received
2158,100515500,26/05/21,829991,2,109.8,109.8,0.0,109.8,Men's Fashion,cod,12806,received
2159,100515504,26/05/21,829999,2,94.9,94.9,0.0,94.9,Men's Fashion,cod,12806,received
2160,100515504,26/05/21,830000,2,94.9,94.9,0.0,94.9,Men's Fashion,cod,12806,received
2279,100510483,09/05/21,820755,2,79.9,79.9,0.0,79.9,Appliances,cod,3100,received
2280,100510483,09/05/21,820756,2,80.0,80.0,0.0,80.0,Appliances,cod,3100,received
2281,100510840,11/05/21,821358,2,154.9,154.9,0.0,154.9,Men's Fashion,cod,3100,received
2378,100510230,08/05/21,820300,2,39.9,39.9,0.0,39.9,Home & Living,cod,49042,received
2379,100510230,08/05/21,820301,2,15.0,15.0,0.0,15.0,Home & Living,cod,49042,received
2380,100510230,08/05/21,820302,2,47.5,47.5,0.0,47.5,Superstore,cod,49042,received
2446,100513276,18/05/21,825850,2,2357.5,2357.5,0.0,2357.5,Computing,bankalfalah,55183,cancelled
2488,100511066,12/05/21,821745,2,7399.0,7399.0,0.0,7399.0,Entertainment,cod,48764,received
2489,100511070,12/05/21,821751,2,95.0,95.0,0.0,95.0,Women's Fashion,cod,48764,received
2490,100511072,12/05/21,821753,2,95.0,95.0,0.0,95.0,Women's Fashion,Payaxis,48764,cancelled
2491,100516376,29/05/21,831408,2,5200.0,5200.0,0.0,5200.0,Superstore,cod,48764,received
2553,100513652,18/05/21,826646,2,137.5,137.5,0.0,137.5,Women's Fashion,cod,58954,received
2554,100513687,18/05/21,826718,2,159.8,159.8,0.0,159.8,Women's Fashion,cod,58954,received
2814,100516557,30/05/21,831712,2,99.9,99.9,0.0,99.9,Men's Fashion,Easypay,60211,cancelled
2902,100514434,22/05/21,828176,2,161.525,161.525,0.0,161.525,Women's Fashion,cod,35133,received
2903,100514434,22/05/21,828177,2,229.25,229.25,0.0,229.25,Women's Fashion,cod,35133,received
2904,100514434,22/05/21,828178,2,234.25,234.25,0.0,234.25,Women's Fashion,cod,35133,received
2905,100514434,22/05/21,828179,2,239.25,239.25,0.0,239.25,Women's Fashion,cod,35133,received
2906,100514434,22/05/21,828180,2,229.25,229.25,0.0,229.25,Women's Fashion,cod,35133,received
2907,100514434,22/05/21,828181,2,252.525,252.525,0.0,252.525,Women's Fashion,cod,35133,received
3040,100515692,26/05/21,830337,2,2802.5,2802.5,0.0,2802.5,Mobiles & Tablets,bankalfalah,12178,cancelled
3194,100509488,05/05/21,819022,3,29.9,59.8,0.0,59.8,Mobiles & Tablets,cod,60227,received
3206,100511153,12/05/21,821915,2,1833.0,1833.0,0.0,1833.0,Entertainment,Payaxis,47461,cancelled
3241,100516310,29/05/21,831299,2,100.0,100.0,0.0,100.0,Mobiles & Tablets,cod,1555,received
3470,100514051,20/05/21,827450,2,99.9,99.9,0.0,99.9,Men's Fashion,cod,32,received
3471,100514051,20/05/21,827452,2,89.9,89.9,0.0,89.9,Men's Fashion,cod,32,received
3472,100514061,20/05/21,827470,2,99.9,99.9,0.0,99.9,Men's Fashion,cod,32,received
3473,100514061,20/05/21,827472,2,2.0,2.0,0.0,2.0,Soghaat,cod,32,received
3474,100514071,20/05/21,827489,2,109.9,109.9,0.0,109.9,Mobiles & Tablets,cod,32,received
3475,100514523,22/05/21,828333,2,1249.9,1249.9,0.0,1249.9,Mobiles & Tablets,bankalfalah,32,cancelled
3476,100514525,22/05/21,828335,2,1249.9,1249.9,0.0,1249.9,Mobiles & Tablets,Payaxis,32,cancelled
3477,100514803,23/05/21,828834,2,1249.9,1249.9,0.0,1249.9,Mobiles & Tablets,Payaxis,32,received
3478,100515733,27/05/21,830397,2,99.9,99.9,0.0,99.9,Men's Fashion,cod,32,received
3479,100515733,27/05/21,830399,2,2.0,2.0,0.0,2.0,Soghaat,cod,32,received
3480,100515734,27/05/21,830400,2,199.9,199.9,0.0,199.9,Men's Fashion,cod,32,received
3481,100515739,27/05/21,830405,2,99.9,99.9,0.0,99.9,Men's Fashion,cod,32,received
3482,100515739,27/05/21,830407,2,2.0,2.0,0.0,2.0,Soghaat,cod,32,received
3483,100516082,28/05/21,830952,2,699.2,699.2,0.0,699.2,Appliances,Easypay,32,received
3662,100509441,05/05/21,818942,3,18.9,37.8,0.0,37.8,Men's Fashion,cod,64,received
3663,100509441,05/05/21,818944,2,119.9,119.9,0.0,119.9,Kids & Baby,cod,64,received
3664,100511232,13/05/21,822053,3,18.9,37.8,0.0,37.8,Men's Fashion,cod,64,received
3665,100511232,13/05/21,822055,2,149.9,149.9,0.0,149.9,Men's Fashion,cod,64,received
3798,100515953,27/05/21,830741,5,35.2,140.8,0.0,140.8,Beauty & Grooming,cod,57629,received
3817,100509317,04/05/21,818729,2,139.9,139.9,0.0,139.9,Computing,cod,17482,received
3818,100510664,10/05/21,821044,2,155.3,155.3,0.0,155.3,Beauty & Grooming,cod,17482,received
3854,100516832,31/05/21,832216,2,1299.9,1299.9,0.0,1299.9,Mobiles & Tablets,cod,48759,received
3888,100509366,04/05/21,818821,2,19.9,19.9,0.0,19.9,Computing,cod,30627,received
4020,100509309,04/05/21,818718,2,47.5,47.5,0.0,47.5,Superstore,cod,53884,received
4021,100509309,04/05/21,818719,4,47.4,142.2,0.0,142.2,Superstore,cod,53884,received
4022,100509309,04/05/21,818720,2,100.7,100.7,0.0,100.7,Superstore,cod,53884,received
4105,100510494,09/05/21,820770,3,175.0,350.0,0.0,350.0,Women's Fashion,cod,36517,received
4106,100514280,21/05/21,827923,2,151.5,151.5,0.0,151.5,Women's Fashion,cod,36517,received
4107,100514543,22/05/21,828360,2,570.0,570.0,0.0,570.0,Women's Fashion,cod,36517,received
4108,100514660,22/05/21,828583,2,187.5,187.5,0.0,187.5,Women's Fashion,cod,36517,received
4109,100514660,22/05/21,828584,2,195.0,195.0,0.0,195.0,Women's Fashion,cod,36517,received
4110,100514660,22/05/21,828585,2,195.0,195.0,0.0,195.0,Women's Fashion,cod,36517,received
4111,100516210,28/05/21,831135,2,187.5,187.5,0.0,187.5,Women's Fashion,cod,36517,received
4112,100516210,28/05/21,831136,2,195.0,195.0,0.0,195.0,Women's Fashion,cod,36517,received
4113,100516264,28/05/21,831232,2,187.5,187.5,0.0,187.5,Women's Fashion,cod,36517,received
4114,100516539,29/05/21,831670,2,187.5,187.5,0.0,187.5,Women's Fashion,cod,36517,received
4115,100516539,29/05/21,831671,2,187.5,187.5,0.0,187.5,Women's Fashion,cod,36517,received
4116,100516539,29/05/21,831672,2,195.0,195.0,0.0,195.0,Women's Fashion,cod,36517,received
4117,100516539,29/05/21,831673,2,195.0,195.0,0.0,195.0,Women's Fashion,cod,36517,received
4250,100510693,10/05/21,821089,2,230.0,230.0,0.0,230.0,Women's Fashion,cod,59466,received
4281,100515950,27/05/21,830732,2,99.9,99.9,0.0,99.9,Women's Fashion,bankalfalah,567,received
4282,100515950,27/05/21,830734,2,129.5,129.5,0.0,129.5,Women's Fashion,bankalfalah,567,received
4283,100515950,27/05/21,830736,4,1.635,4.905,0.0,4.905,Superstore,bankalfalah,567,received
4284,100515950,27/05/21,830737,2,47.4,47.4,0.0,47.4,Superstore,bankalfalah,567,received
4285,100515950,27/05/21,830738,2,70.2,70.2,0.0,70.2,Superstore,bankalfalah,567,received
5300,100508717,02/05/21,817684,2,74.4,74.4,0.0,74.4,Home & Living,cod,53629,received
5301,100508717,02/05/21,817685,2,19.8,19.8,0.0,19.8,Home & Living,cod,53629,received
5302,100508717,02/05/21,817686,2,18.9,18.9,0.0,18.9,Home & Living,cod,53629,received
5303,100508717,02/05/21,817687,6,0.0,0.0,0.0,0.0,Books,cod,53629,received
5304,100511677,14/05/21,823207,6,0.0,0.0,0.0,0.0,Books,customercredit,53629,received
5305,100511677,14/05/21,823208,9,23.0,184.0,0.0,184.0,Entertainment,customercredit,53629,received
5394,100507829,01/05/21,816663,2,59.9,59.9,0.0,59.9,Beauty & Grooming,cod,163,received
5470,100512690,18/05/21,824953,2,1299.9,1299.9,0.0,1299.9,Mobiles & Tablets,cod,15672,cancelled
5471,100512690,18/05/21,824954,2,6.5,6.5,0.0,6.5,Kids & Baby,cod,15672,cancelled
5472,100512690,18/05/21,824955,2,6.0,6.0,0.0,6.0,Kids & Baby,cod,15672,cancelled
5473,100513370,18/05/21,826027,2,363.6,363.6,50.0,313.6,Entertainment,cod,15672,received
5474,100513456,18/05/21,826234,3,115.0,230.0,50.0,180.0,Appliances,cod,15672,received
5475,100513456,18/05/21,826235,9,29.9,239.2,0.0,239.2,Mobiles & Tablets,cod,15672,received
5476,100514493,22/05/21,828280,2,115.0,115.0,0.0,115.0,Appliances,cod,15672,received
5477,100516277,28/05/21,831247,2,119.9,119.9,20.0,99.9,Appliances,cod,15672,received
5611,100511037,12/05/21,821699,2,95.9,95.9,0.0,95.9,Women's Fashion,cod,31449,received
5612,100511037,12/05/21,821700,2,95.0,95.0,0.0,95.0,Women's Fashion,cod,31449,received
5613,100514266,21/05/21,827867,2,1599.9,1599.9,0.0,1599.9,Mobiles & Tablets,bankalfalah,31449,cancelled
5701,100510192,08/05/21,820235,2,63.0,63.0,0.0,63.0,Women's Fashion,Easypay,16578,received
5702,100510192,08/05/21,820236,2,63.0,63.0,0.0,63.0,Women's Fashion,Easypay,16578,received
5703,100510192,08/05/21,820237,2,63.0,63.0,0.0,63.0,Women's Fashion,Easypay,16578,received
5704,100510192,08/05/21,820238,2,63.0,63.0,0.0,63.0,Women's Fashion,Easypay,16578,received
5705,100510192,08/05/21,820239,2,63.0,63.0,0.0,63.0,Women's Fashion,Easypay,16578,received
5706,100510192,08/05/21,820240,2,63.0,63.0,0.0,63.0,Women's Fashion,Easypay,16578,received
5853,100508974,03/05/21,818150,2,2552.5,2552.5,0.0,2552.5,Mobiles & Tablets,cod,10896,received
5854,100509728,06/05/21,819435,5,100.7,402.8,200.0,202.8,Superstore,cod,10896,received
5855,100510460,09/05/21,820720,2,100.7,100.7,0.0,100.7,Superstore,cod,10896,received
5856,100511311,13/05/21,822176,2,100.7,100.7,20.0,80.7,Superstore,cod,10896,received
5910,100511776,15/05/21,823367,2,69.9,69.9,0.0,69.9,Men's Fashion,cod,11816,received
5911,100511776,15/05/21,823369,2,89.9,89.9,0.0,89.9,Men's Fashion,cod,11816,received
5912,100511776,15/05/21,823371,2,74.9,74.9,0.0,74.9,Men's Fashion,cod,11816,received
5913,100516266,28/05/21,831234,4,62.1,186.3,60.0,126.3,Superstore,cod,11816,received
6077,100513274,18/05/21,825843,5,50.0,200.0,99.996,100.004,Superstore,bankalfalah,41280,cancelled
6078,100513274,18/05/21,825844,11,14.5,145.0,0.0,145.0,Beauty & Grooming,bankalfalah,41280,cancelled
6079,100513274,18/05/21,825845,21,6.6,132.0,0.0,132.0,Beauty & Grooming,bankalfalah,41280,cancelled
6080,100513274,18/05/21,825846,11,23.9,239.0,0.0,239.0,Beauty & Grooming,bankalfalah,41280,cancelled
6081,100513274,18/05/21,825847,21,4.4,88.0,0.0,88.0,Health & Sports,bankalfalah,41280,cancelled
6082,100513274,18/05/21,825848,11,18.9,189.0,0.0,189.0,Health & Sports,bankalfalah,41280,cancelled
6083,100513865,19/05/21,827070,11,14.5,145.0,0.0,145.0,Beauty & Grooming,bankalfalah,41280,received
6084,100513865,19/05/21,827071,21,6.6,132.0,0.0,132.0,Beauty & Grooming,bankalfalah,41280,received
6085,100513865,19/05/21,827072,11,23.9,239.0,0.0,239.0,Beauty & Grooming,bankalfalah,41280,received
6086,100513865,19/05/21,827073,21,4.4,88.0,0.0,88.0,Health & Sports,bankalfalah,41280,received
6087,100513865,19/05/21,827074,11,18.9,189.0,0.0,189.0,Health & Sports,bankalfalah,41280,received
6088,100513865,19/05/21,827075,5,50.0,200.0,99.996,100.004,Superstore,bankalfalah,41280,received
6195,100510640,10/05/21,820996,2,29.9,29.9,0.0,29.9,Mobiles & Tablets,cod,15960,received
6196,100510640,10/05/21,820997,3,24.0,48.0,0.0,48.0,Soghaat,cod,15960,received
6197,100510640,10/05/21,820998,3,48.0,96.0,0.0,96.0,Soghaat,cod,15960,received
6198,100510640,10/05/21,820999,3,9.0,18.0,0.0,18.0,Soghaat,cod,15960,received
6199,100510640,10/05/21,821000,2,36.0,36.0,0.0,36.0,Beauty & Grooming,cod,15960,received
6200,100510640,10/05/21,821001,2,39.9,39.9,0.0,39.9,Superstore,cod,15960,received
6201,100510640,10/05/21,821002,2,14.0,14.0,0.0,14.0,Soghaat,cod,15960,received
6202,100510640,10/05/21,821003,2,11.0,11.0,0.0,11.0,Soghaat,cod,15960,received
6203,100514551,22/05/21,828379,5,48.0,192.0,80.004,111.996,Soghaat,cod,15960,received
6204,100514551,22/05/21,828380,9,24.0,192.0,80.004,111.996,Soghaat,cod,15960,received
6205,100514551,22/05/21,828381,6,38.0,190.0,100.005,89.995,Soghaat,cod,15960,received
6206,100514551,22/05/21,828382,11,13.9,139.0,0.0,139.0,Superstore,cod,15960,received
6565,100516903,31/05/21,832376,2,262.5,262.5,0.0,262.5,Women's Fashion,cod,55582,cancelled
6566,100516915,31/05/21,832391,2,187.5,187.5,0.0,187.5,Women's Fashion,cod,55582,cancelled
7110,100513355,18/05/21,826001,2,226.8,226.8,25.0,201.8,Health & Sports,cod,19529,received
7111,100513497,18/05/21,826309,3,32.6,65.2,0.0,65.2,Health & Sports,cod,19529,cancelled
7112,100513497,18/05/21,826310,4,18.9,56.7,0.0,56.7,Health & Sports,cod,19529,cancelled
7113,100513497,18/05/21,826311,2,2.6,2.6,0.0,2.6,Superstore,cod,19529,cancelled
7114,100513523,18/05/21,826364,7,32.6,195.6,75.003,120.597,Health & Sports,cod,19529,received
7115,100513523,18/05/21,826365,13,18.9,226.8,100.004,126.796,Health & Sports,cod,19529,received
7116,100513523,18/05/21,826366,21,2.6,52.0,0.0,52.0,Superstore,cod,19529,received
7117,100513533,18/05/21,826384,5,56.7,226.8,100.0,126.8,Health & Sports,cod,19529,received
7118,100513533,18/05/21,826385,13,18.9,226.8,150.0,76.8,Health & Sports,cod,19529,received
7119,100513533,18/05/21,826386,8,32.6,228.2,0.0,228.2,Health & Sports,cod,19529,received
7120,100513708,19/05/21,826775,2,100.7,100.7,0.0,100.7,Superstore,cod,19529,received
7121,100515675,26/05/21,830290,4,60.4,181.2,60.0,121.2,Health & Sports,cod,19529,received
7122,100515675,26/05/21,830291,7,32.6,195.6,120.0,75.6,Health & Sports,cod,19529,received
7123,100515675,26/05/21,830292,3,92.5,185.0,40.0,145.0,Appliances,cod,19529,received
7286,100513491,18/05/21,826291,3,149.9,299.8,50.0,249.8,Home & Living,Easypay,44739,received
7458,100512678,18/05/21,824929,3,212.0,424.0,100.0,324.0,Women's Fashion,jazzwallet,4797,received
7459,100512678,18/05/21,824930,21,18.9,378.0,0.0,378.0,Health & Sports,jazzwallet,4797,received
7460,100512678,18/05/21,824931,11,6.3,63.0,0.0,63.0,Health & Sports,jazzwallet,4797,received
7461,100513609,18/05/21,826548,7,76.0,456.0,299.994,156.006,Men's Fashion,jazzwallet,4797,received
7462,100513609,18/05/21,826549,7,76.0,456.0,299.994,156.006,Men's Fashion,jazzwallet,4797,received
7463,100513609,18/05/21,826550,7,76.0,456.0,299.994,156.006,Men's Fashion,jazzwallet,4797,received
7464,100513609,18/05/21,826551,11,19.5,195.0,0.0,195.0,Health & Sports,jazzwallet,4797,received
7465,100513609,18/05/21,826552,21,2.0,40.0,0.0,40.0,Soghaat,jazzwallet,4797,received
7466,100513663,18/05/21,826671,7,76.0,456.0,299.994,156.006,Men's Fashion,jazzwallet,4797,received
7467,100513663,18/05/21,826672,7,76.0,456.0,299.994,156.006,Men's Fashion,jazzwallet,4797,received
7468,100513663,18/05/21,826673,7,76.0,456.0,299.994,156.006,Men's Fashion,jazzwallet,4797,received
7469,100513663,18/05/21,826674,11,18.9,189.0,0.0,189.0,Health & Sports,jazzwallet,4797,received
7470,100513663,18/05/21,826675,11,4.9,49.0,0.0,49.0,Superstore,jazzwallet,4797,received
7585,100516246,28/05/21,831181,2,101.0,101.0,0.0,101.0,Mobiles & Tablets,cod,59710,received
7586,100516246,28/05/21,831182,2,23.0,23.0,0.0,23.0,Beauty & Grooming,cod,59710,received
7587,100516246,28/05/21,831183,2,23.5,23.5,0.0,23.5,Home & Living,cod,59710,received
7705,100511526,14/05/21,822955,3,99.5,199.0,40.0,159.0,Women's Fashion,cod,8687,received
7706,100511526,14/05/21,822956,11,2.6,26.0,0.0,26.0,Superstore,cod,8687,received
7707,100513414,18/05/21,826123,2,484.6,484.6,50.0,434.6,Women's Fashion,cod,8687,received
7929,100511939,16/05/21,823650,2,100.0,100.0,0.0,100.0,Women's Fashion,cod,5417,received
7930,100511941,16/05/21,823652,2,100.0,100.0,0.0,100.0,Women's Fashion,cod,5417,received
7931,100511944,16/05/21,823655,2,100.0,100.0,0.0,100.0,Women's Fashion,cod,5417,received
7932,100511946,16/05/21,823657,2,484.6,484.6,0.0,484.6,Women's Fashion,cod,5417,received
7933,100512539,18/05/21,824669,4,650.0,1950.0,600.0,1350.0,Women's Fashion,cod,5417,received
7934,100512539,18/05/21,824670,5,470.0,1880.0,800.0,1080.0,Appliances,cod,5417,received
7935,100516079,28/05/21,830949,1,212.0,0.0,0.0,0.0,Women's Fashion,cod,5417,cancelled
7974,100508725,02/05/21,817716,2,10899.9,10899.9,0.0,10899.9,Mobiles & Tablets,Payaxis,56284,cancelled
7975,100510468,09/05/21,820729,2,1452.0,1452.0,0.0,1452.0,Appliances,Payaxis,56284,cancelled
7988,100514064,20/05/21,827475,2,39.0,39.0,0.0,39.0,Home & Living,cod,39002,received
7989,100514064,20/05/21,827476,2,30.0,30.0,0.0,30.0,Superstore,cod,39002,received
7990,100514064,20/05/21,827477,2,47.8,47.8,0.0,47.8,Appliances,cod,39002,received
8160,100514555,22/05/21,828386,2,21.0,21.0,0.0,21.0,School & Education,cod,50593,received
8161,100514555,22/05/21,828387,2,74.9,74.9,0.0,74.9,Men's Fashion,cod,50593,received
8162,100514555,22/05/21,828389,2,39.9,39.9,0.0,39.9,Men's Fashion,cod,50593,received
8243,100513832,19/05/21,826993,2,138.0,138.0,0.0,138.0,Women's Fashion,cod,60400,received
8244,100513832,19/05/21,826994,2,63.0,63.0,0.0,63.0,Women's Fashion,cod,60400,received
8245,100514059,20/05/21,827467,2,138.0,138.0,0.0,138.0,Women's Fashion,cod,60400,received
8246,100514059,20/05/21,827468,2,63.0,63.0,0.0,63.0,Women's Fashion,cod,60400,received
8320,100515783,27/05/21,830482,2,411.8,411.8,0.0,411.8,Appliances,cod,50457,received
8323,100510628,10/05/21,820981,2,450.0,450.0,0.0,450.0,Appliances,cod,50598,received
8560,100509669,06/05/21,819327,2,89.9,89.9,0.0,89.9,Mobiles & Tablets,cod,5769,received
8561,100509669,06/05/21,819328,2,59.9,59.9,0.0,59.9,Men's Fashion,cod,5769,received
8562,100510486,09/05/21,820760,5,47.5,190.0,80.0,110.0,Soghaat,cod,5769,received
8563,100512484,18/05/21,824569,1,1404.0,0.0,0.0,0.0,Mobiles & Tablets,cod,5769,received
8564,100512850,18/05/21,825191,1,2187.5,0.0,0.0,0.0,Mobiles & Tablets,cod,5769,received
8565,100516818,31/05/21,832190,2,1246.6,1246.6,0.0,1246.6,Mobiles & Tablets,cod,5769,received
8721,100512928,18/05/21,825290,2,1.5,1.5,0.0,1.5,Superstore,cod,210,cancelled
8855,100512557,18/05/21,824717,2,159.0,159.0,25.0,134.0,Women's Fashion,cod,59158,received
8856,100513701,19/05/21,826745,2,129.9,129.9,0.0,129.9,Women's Fashion,cod,59158,received
8857,100514819,23/05/21,828865,2,109.525,109.525,0.0,109.525,Women's Fashion,jazzvoucher,59158,cancelled
9056,100514372,21/05/21,828061,2,220.025,220.025,0.0,220.025,Women's Fashion,Easypay_MA,10186,cancelled
9227,100513711,19/05/21,826778,2,94.5,94.5,0.0,94.5,Mobiles & Tablets,cod,48666,received
9301,100512014,16/05/21,823761,2,99.5,99.5,0.0,99.5,Women's Fashion,cod,2079,received
9302,100512014,16/05/21,823762,2,9.0,9.0,0.0,9.0,Soghaat,cod,2079,received
9303,100515304,25/05/21,829633,2,99.5,99.5,0.0,99.5,Women's Fashion,cod,2079,received
9304,100515304,25/05/21,829634,3,9.0,18.0,0.0,18.0,Soghaat,cod,2079,received
9305,100515307,25/05/21,829637,3,99.5,199.0,0.0,199.0,Women's Fashion,cod,2079,received
9318,100516488,29/05/21,831579,2,100.9,100.9,0.0,100.9,Health & Sports,cod,60445,received
9349,100508770,02/05/21,817790,2,69.9,69.9,0.0,69.9,Beauty & Grooming,cod,51188,received
9350,100511216,13/05/21,822025,2,119.9,119.9,0.0,119.9,Beauty & Grooming,cod,51188,received
9458,100510207,08/05/21,820264,2,99.9,99.9,0.0,99.9,Men's Fashion,cod,57381,received
9459,100510412,09/05/21,820636,2,99.9,99.9,0.0,99.9,Men's Fashion,cod,57381,cancelled
9463,100509839,07/05/21,819601,2,5473.7,5473.7,0.0,5473.7,Appliances,cod,2750,received
9467,100511587,14/05/21,823057,2,74.9,74.9,0.0,74.9,Men's Fashion,cod,2256,received
9525,100513247,18/05/21,825790,11,30.0,300.0,0.0,300.0,Superstore,cod,566,received
9526,100513247,18/05/21,825791,9,57.0,456.0,0.0,456.0,Superstore,cod,566,received
9527,100513247,18/05/21,825792,10,43.8,394.2,150.0,244.2,Soghaat,cod,566,received
9528,100513247,18/05/21,825793,41,10.0,400.0,0.0,400.0,Soghaat,cod,566,received
9529,100513292,18/05/21,825873,13,36.0,432.0,200.0,232.0,Beauty & Grooming,cod,566,received
9530,100513292,18/05/21,825874,25,19.4,465.6,0.0,465.6,Beauty & Grooming,cod,566,received
9531,100513292,18/05/21,825875,11,13.0,130.0,0.0,130.0,Soghaat,cod,566,received
9532,100513292,18/05/21,825876,11,43.8,438.0,250.0,188.0,Soghaat,cod,566,received
9804,100514601,22/05/21,828482,2,62.0,62.0,0.0,62.0,Home & Living,cod,33,received
9805,100514601,22/05/21,828483,2,43.8,43.8,0.0,43.8,Soghaat,cod,33,received
9806,100515384,26/05/21,829757,2,99.9,99.9,0.0,99.9,Men's Fashion,cod,33,received
9807,100515384,26/05/21,829758,2,2.0,2.0,0.0,2.0,Soghaat,cod,33,received
9871,100508881,02/05/21,817985,2,25.0,25.0,0.0,25.0,Men's Fashion,cod,23089,received
9872,100508881,02/05/21,817987,4,25.0,75.0,0.0,75.0,Men's Fashion,cod,23089,received
9873,100508881,02/05/21,817989,5,28.0,112.0,0.0,112.0,Men's Fashion,cod,23089,received
9874,100508881,02/05/21,817991,2,28.0,28.0,0.0,28.0,Men's Fashion,cod,23089,received
9935,100509975,07/05/21,819866,2,78.0,78.0,0.0,78.0,Women's Fashion,cod,33830,received
9936,100509975,07/05/21,819867,2,67.5,67.5,0.0,67.5,Women's Fashion,cod,33830,received
9937,100514257,21/05/21,827849,2,104.0,104.0,0.0,104.0,Superstore,cod,33830,received
9938,100514257,21/05/21,827850,2,91.5,91.5,0.0,91.5,Superstore,cod,33830,received
9939,100516180,28/05/21,831096,2,568.3,568.3,0.0,568.3,Entertainment,cod,33830,received
10187,100515957,27/05/21,830745,2,89.9,89.9,0.0,89.9,Men's Fashion,cod,59928,received
10272,100510116,08/05/21,820095,2,2020.8,2020.8,0.0,2020.8,Entertainment,cod,8513,received
10273,100516140,28/05/21,831032,1,3349.9,0.0,0.0,0.0,Appliances,cod,8513,received
10368,100509326,04/05/21,818742,2,34.9,34.9,0.0,34.9,Women's Fashion,cod,37798,received
10369,100509326,04/05/21,818744,2,17.9,17.9,0.0,17.9,Women's Fashion,cod,37798,received
10777,100512334,18/05/21,824355,2,2996.0,2996.0,500.0,2496.0,Mobiles & Tablets,cod,30465,received
10778,100512372,18/05/21,824404,2,649.0,649.0,100.0,549.0,Mobiles & Tablets,cod,30465,received
10779,100512404,18/05/21,824449,2,649.0,649.0,100.0,549.0,Mobiles & Tablets,cod,30465,received
10780,100512445,18/05/21,824521,2,1649.9,1649.9,200.0,1449.9,Mobiles & Tablets,cod,30465,received
10781,100512477,18/05/21,824562,2,1231.5,1231.5,200.0,1031.5,Appliances,cod,30465,received
