index,order_id,order_date,item_id,qty_ordered,price,value,discount_amount,total,category,payment_method,cust_id,final_status
1180,100442141,03/02/21,724725,1,1998.4,0.0,0.0,0.0,Mobiles & Tablets,cod,44475,received
1181,100442142,03/02/21,724726,1,2845.7,0.0,0.0,0.0,Mobiles & Tablets,cod,44475,received
1225,100441604,02/02/21,724056,5,49.9,199.6,58.42,141.18,Superstore,Easypay_MA,14025,cancelled
1226,100441604,02/02/21,724057,3,2.7,5.4,1.58,3.82,Superstore,Easypay_MA,14025,cancelled
1412,100444886,13/02/21,729490,2,7916.7,7916.7,0.0,7916.7,Mobiles & Tablets,cod,50293,received
1413,100445871,18/02/21,731472,2,4999.9,4999.9,0.0,4999.9,Entertainment,cod,50293,received
1414,100445874,18/02/21,731475,2,4999.9,4999.9,0.0,4999.9,Entertainment,cod,50293,received
1472,100442660,05/02/21,725499,2,99.9,99.9,0.0,99.9,Men's Fashion,cod,16163,received
1473,100442660,05/02/21,725501,2,39.9,39.9,0.0,39.9,Women's Fashion,cod,16163,received
1475,100441378,01/02/21,723611,3,99.9,199.8,0.0,199.8,Health & Sports,cod,1616,cancelled
1622,100443610,07/02/21,727118,2,87.4,87.4,0.0,87.4,Beauty & Grooming,cod,800,cancelled
1623,100443610,07/02/21,727119,2,19.8,19.8,0.0,19.8,Men's Fashion,cod,800,cancelled
1624,100443610,07/02/21,727120,2,19.8,19.8,0.0,19.8,Men's Fashion,cod,800,cancelled
1625,100443610,07/02/21,727121,2,34.9,34.9,0.0,34.9,Women's Fashion,cod,800,cancelled
1626,100443610,07/02/21,727122,2,11.9,11.9,0.0,11.9,Kids & Baby,cod,800,cancelled
1627,100443616,07/02/21,727129,2,367.4,367.4,0.0,367.4,Health & Sports,cod,800,received
1628,100443646,07/02/21,727176,2,569.1,569.1,0.0,569.1,Computing,cod,800,received
1629,100443662,07/02/21,727197,2,99.8,99.8,0.0,99.8,Men's Fashion,cod,800,received
1630,100443662,07/02/21,727198,2,7.5,7.5,0.0,7.5,Soghaat,cod,800,received
1631,100443672,07/02/21,727215,2,119.9,119.9,0.0,119.9,Men's Fashion,cod,800,received
1632,100443949,08/02/21,727722,2,484.4,484.4,0.0,484.4,Kids & Baby,cod,800,received
1633,100447008,24/02/21,733475,2,239.5,239.5,0.0,239.5,Women's Fashion,cod,800,received
1634,100447009,24/02/21,733477,2,187.125,187.125,0.0,187.125,Women's Fashion,cod,800,received
1635,100447214,25/02/21,733818,2,150.0,150.0,0.0,150.0,Beauty & Grooming,cod,800,received
2002,100442334,04/02/21,724979,2,60.0,60.0,0.0,60.0,Home & Living,cod,31025,received
2003,100442334,04/02/21,724980,2,69.9,69.9,0.0,69.9,Home & Living,cod,31025,received
2004,100442334,04/02/21,724981,2,8.9,8.9,0.0,8.9,Kids & Baby,cod,31025,received
2005,100442387,04/02/21,725047,1,1255.1,0.0,0.0,0.0,Mobiles & Tablets,cod,31025,received
2006,100446619,22/02/21,732799,2,37.5,37.5,0.0,37.5,Men's Fashion,cod,31025,received
2007,100446619,22/02/21,732801,2,54.9,54.9,0.0,54.9,Men's Fashion,cod,31025,received
2008,100446619,22/02/21,732802,2,10.9,10.9,0.0,10.9,Superstore,cod,31025,received
2084,100447015,24/02/21,733491,2,220.0,220.0,0.0,220.0,Mobiles & Tablets,cod,2858,received
2442,100441543,02/02/21,723938,2,149.9,149.9,0.0,149.9,Entertainment,Easypay,55183,received
2443,100441543,02/02/21,723939,2,19.9,19.9,0.0,19.9,Entertainment,Easypay,55183,received
2444,100446470,21/02/21,732516,2,19.9,19.9,0.0,19.9,Entertainment,customercredit,55183,received
2445,100446470,21/02/21,732517,2,149.9,149.9,0.0,149.9,Entertainment,customercredit,55183,received
2480,100444464,11/02/21,728695,2,1148.9,1148.9,0.0,1148.9,Computing,cod,48764,received
2481,100444464,11/02/21,728696,3,100.0,200.0,0.0,200.0,School & Education,cod,48764,received
2482,100444464,11/02/21,728697,2,4499.9,4499.9,0.0,4499.9,Women's Fashion,cod,48764,received
2483,100445022,14/02/21,729743,2,4270.8,4270.8,0.0,4270.8,Computing,cod,48764,received
2803,100441466,01/02/21,723781,2,140.0,140.0,0.0,140.0,Appliances,Easypay,9831,cancelled
2804,100441466,01/02/21,723782,2,30.9,30.9,0.0,30.9,Home & Living,Easypay,9831,cancelled
2805,100444125,09/02/21,728084,3,11.0,22.0,0.0,22.0,Superstore,cod,9831,received
2806,100444125,09/02/21,728085,2,64.9,64.9,0.0,64.9,Health & Sports,cod,9831,received
2807,100444125,09/02/21,728086,2,69.9,69.9,0.0,69.9,Health & Sports,cod,9831,received
2808,100444125,09/02/21,728087,3,49.9,99.8,0.0,99.8,Home & Living,cod,9831,received
2809,100444125,09/02/21,728088,2,99.9,99.9,0.0,99.9,Superstore,cod,9831,received
2888,100444042,09/02/21,727922,2,149.7,149.7,0.0,149.7,Women's Fashion,cod,35133,received
2889,100444042,09/02/21,727923,2,195.0,195.0,0.0,195.0,Women's Fashion,cod,35133,received
2890,100444042,09/02/21,727924,2,195.0,195.0,0.0,195.0,Women's Fashion,cod,35133,received
2891,100445230,14/02/21,730225,2,195.0,195.0,0.0,195.0,Women's Fashion,cod,35133,received
2892,100445230,14/02/21,730226,2,195.0,195.0,0.0,195.0,Women's Fashion,cod,35133,received
2893,100447450,26/02/21,734186,2,174.25,174.25,0.0,174.25,Women's Fashion,cod,35133,received
2894,100447450,26/02/21,734187,2,174.25,174.25,0.0,174.25,Women's Fashion,cod,35133,received
2895,100447450,26/02/21,734188,2,189.25,189.25,0.0,189.25,Women's Fashion,cod,35133,received
2896,100447450,26/02/21,734189,2,159.25,159.25,0.0,159.25,Women's Fashion,cod,35133,received
2897,100447450,26/02/21,734190,2,209.0,209.0,0.0,209.0,Women's Fashion,cod,35133,received
3019,100446921,24/02/21,733327,2,31.0,31.0,0.0,31.0,Home & Living,cod,7476,received
3020,100446921,24/02/21,733328,2,109.9,109.9,0.0,109.9,Home & Living,cod,7476,received
3093,100442303,03/02/21,724934,2,246.8,246.8,0.0,246.8,Entertainment,cod,60218,received
3094,100443869,08/02/21,727574,3,246.8,493.6,0.0,493.6,Entertainment,cod,60218,cancelled
3095,100444263,10/02/21,728339,2,246.8,246.8,0.0,246.8,Entertainment,cod,60218,received
3096,100445709,17/02/21,731157,2,246.8,246.8,0.0,246.8,Entertainment,cod,60218,cancelled
3097,100447203,25/02/21,733798,2,246.8,246.8,0.0,246.8,Entertainment,cod,60218,received
3238,100445873,18/02/21,731474,2,59.5,59.5,0.0,59.5,Home & Living,cod,1555,received
3261,100442479,04/02/21,725202,2,17.0,17.0,0.0,17.0,Soghaat,cod,15553,received
3262,100442479,04/02/21,725203,2,14.4,14.4,0.0,14.4,Soghaat,cod,15553,received
3263,100442479,04/02/21,725204,3,18.1,36.2,0.0,36.2,Soghaat,cod,15553,received
3264,100442479,04/02/21,725205,2,34.6,34.6,0.0,34.6,Soghaat,cod,15553,received
3275,100446256,20/02/21,732158,3,18.1,36.2,0.0,36.2,Soghaat,cod,8450,received
3427,100442126,03/02/21,724710,1,2552.1,0.0,0.0,0.0,Appliances,cod,32,received
3428,100442138,03/02/21,724722,1,2355.6,0.0,0.0,0.0,Mobiles & Tablets,cod,32,received
3429,100442413,04/02/21,725079,3,35.9,71.8,0.0,71.8,Men's Fashion,cod,32,received
3430,100442413,04/02/21,725081,2,49.9,49.9,0.0,49.9,Men's Fashion,cod,32,received
3431,100442414,04/02/21,725082,2,119.9,119.9,0.0,119.9,Men's Fashion,cod,32,received
3432,100443059,06/02/21,726149,1,1273.7,0.0,0.0,0.0,Appliances,Easypay,32,cancelled
3433,100443060,06/02/21,726150,1,1273.7,0.0,0.0,0.0,Appliances,Easypay,32,cancelled
3434,100444986,14/02/21,729673,2,1050.0,1050.0,0.0,1050.0,Appliances,cod,32,received
3435,100446427,21/02/21,732448,2,49.9,49.9,0.0,49.9,Men's Fashion,cod,32,received
3436,100446427,21/02/21,732450,2,78.0,78.0,0.0,78.0,Men's Fashion,cod,32,received
3437,100446427,21/02/21,732452,2,49.9,49.9,0.0,49.9,Men's Fashion,cod,32,received
3438,100446428,21/02/21,732454,2,99.9,99.9,0.0,99.9,Men's Fashion,Easypay,32,cancelled
3619,100447029,24/02/21,733512,2,863.0,863.0,0.0,863.0,Appliances,cod,64,received
3772,100443337,07/02/21,726655,3,452.1,904.2,180.84,723.36,Appliances,Easypay,57748,cancelled
3773,100443612,07/02/21,727124,3,452.1,904.2,220.84,683.36,Appliances,Easypay,57748,cancelled
3816,100444544,11/02/21,728847,2,82.0,82.0,0.0,82.0,Beauty & Grooming,cod,17482,received
3850,100447038,24/02/21,733523,3,84.9,169.8,0.0,169.8,Men's Fashion,cod,48759,received
3872,100446150,19/02/21,731997,2,108.7,108.7,0.0,108.7,Appliances,Easypay,20226,cancelled
4037,100444149,09/02/21,728140,2,169.9,169.9,0.0,169.9,Men's Fashion,Easypay,14829,received
4051,100444649,12/02/21,729029,2,69.9,69.9,0.0,69.9,Appliances,cod,42006,received
4176,100444776,13/02/21,729285,2,34.9,34.9,0.0,34.9,Beauty & Grooming,cod,23918,received
4177,100444776,13/02/21,729286,2,29.9,29.9,0.0,29.9,Beauty & Grooming,cod,23918,received
4178,100444776,13/02/21,729287,2,99.9,99.9,0.0,99.9,Beauty & Grooming,cod,23918,received
4179,100444776,13/02/21,729288,2,70.0,70.0,0.0,70.0,Health & Sports,cod,23918,received
4180,100444776,13/02/21,729289,2,49.8,49.8,0.0,49.8,Women's Fashion,cod,23918,received
4229,100445918,18/02/21,731586,2,255.0,255.0,0.0,255.0,Appliances,cod,55184,received
4265,100442666,05/02/21,725509,2,29.925,29.925,0.0,29.925,Kids & Baby,cod,59320,received
4266,100442666,05/02/21,725510,3,9.9,19.8,0.0,19.8,Beauty & Grooming,cod,59320,received
4267,100442666,05/02/21,725511,3,9.9,19.8,0.0,19.8,Beauty & Grooming,cod,59320,received
4268,100442666,05/02/21,725512,3,9.9,19.8,0.0,19.8,Beauty & Grooming,cod,59320,received
4269,100442666,05/02/21,725513,3,9.9,19.8,0.0,19.8,Beauty & Grooming,cod,59320,received
4293,100447618,27/02/21,734466,2,7.5,7.5,0.0,7.5,Soghaat,cod,32892,received
4294,100447618,27/02/21,734467,3,199.9,399.8,0.0,399.8,Men's Fashion,cod,32892,received
4295,100447618,27/02/21,734469,2,39.9,39.9,0.0,39.9,Men's Fashion,cod,32892,received
4296,100447618,27/02/21,734471,2,40.0,40.0,0.0,40.0,Men's Fashion,cod,32892,received
4297,100447618,27/02/21,734473,2,69.9,69.9,0.0,69.9,Men's Fashion,cod,32892,received
4298,100447618,27/02/21,734475,2,79.9,79.9,0.0,79.9,Men's Fashion,cod,32892,received
4299,100447618,27/02/21,734476,2,39.8,39.8,0.0,39.8,Men's Fashion,cod,32892,received
4300,100447618,27/02/21,734477,2,59.9,59.9,0.0,59.9,Men's Fashion,cod,32892,received
4303,100445526,16/02/21,730843,2,209.0,209.0,0.0,209.0,Women's Fashion,cod,59681,received
4304,100446088,19/02/21,731891,2,188.0,188.0,0.0,188.0,Women's Fashion,cod,59681,cancelled
4402,100444733,12/02/21,729198,3,24.5,49.0,0.0,49.0,Beauty & Grooming,cod,57423,received
4403,100444736,12/02/21,729201,2,454.3,454.3,0.0,454.3,Women's Fashion,cod,57423,received
4404,100446771,22/02/21,733085,2,180.0,180.0,0.0,180.0,Women's Fashion,cod,57423,received
4405,100446852,23/02/21,733233,2,300.0,300.0,0.0,300.0,Women's Fashion,cod,57423,cancelled
4427,100443122,06/02/21,726253,2,99.9,99.9,0.0,99.9,Men's Fashion,cod,60280,received
4505,100442294,03/02/21,724923,1,2656.3,0.0,0.0,0.0,Mobiles & Tablets,Payaxis,8546,received
4506,100442295,03/02/21,724924,1,2656.3,0.0,0.0,0.0,Mobiles & Tablets,Payaxis,8546,received
4507,100442306,03/02/21,724937,1,2656.3,0.0,0.0,0.0,Mobiles & Tablets,Payaxis,8546,received
4508,100443236,07/02/21,726423,1,2552.1,0.0,0.0,0.0,Appliances,Payaxis,8546,received
4509,100444913,14/02/21,729538,8,130.0,910.0,0.0,910.0,Women's Fashion,Easypay,8546,received
4510,100444913,14/02/21,729539,41,21.0,840.0,376.0,464.0,Beauty & Grooming,Easypay,8546,received
4511,100444913,14/02/21,729540,8,130.0,910.0,0.0,910.0,Women's Fashion,Easypay,8546,received
4512,100444915,14/02/21,729545,6,89.5,447.5,259.0,188.5,Women's Fashion,Payaxis,8546,received
4513,100444915,14/02/21,729546,4,169.5,508.5,155.4,353.1,Women's Fashion,Payaxis,8546,received
4673,100442707,05/02/21,725582,1,627.7,0.0,0.0,0.0,Appliances,easypay_voucher,33220,cancelled
4807,100442522,04/02/21,725259,1,2656.3,0.0,0.0,0.0,Mobiles & Tablets,easypay_voucher,44720,cancelled
4808,100442523,04/02/21,725260,1,2656.3,0.0,0.0,0.0,Mobiles & Tablets,easypay_voucher,44720,cancelled
4809,100442524,04/02/21,725261,1,3906.3,0.0,0.0,0.0,Mobiles & Tablets,easypay_voucher,44720,cancelled
4810,100442527,04/02/21,725267,1,2656.3,0.0,0.0,0.0,Mobiles & Tablets,easypay_voucher,44720,cancelled
4811,100443754,07/02/21,727331,2,2656.3,2656.3,300.0,2356.3,Mobiles & Tablets,Easypay,44720,received
5251,100443575,07/02/21,727061,2,2999.9,2999.9,0.0,2999.9,Mobiles & Tablets,cod,2974,received
5252,100446638,22/02/21,732838,2,8854.2,8854.2,0.0,8854.2,Computing,cod,2974,received
5288,100443512,07/02/21,726961,2,580.0,580.0,0.0,580.0,Appliances,cod,53629,received
5351,100446128,19/02/21,731951,2,29.9,29.9,0.0,29.9,Mobiles & Tablets,cod,7488,received
5352,100446128,19/02/21,731952,2,12.0,12.0,0.0,12.0,Soghaat,cod,7488,received
5353,100446128,19/02/21,731953,2,16.0,16.0,0.0,16.0,Soghaat,cod,7488,received
5354,100446128,19/02/21,731954,2,19.9,19.9,0.0,19.9,Men's Fashion,cod,7488,received
5355,100446128,19/02/21,731956,2,9.0,9.0,0.0,9.0,Soghaat,cod,7488,received
5356,100446128,19/02/21,731957,2,19.9,19.9,0.0,19.9,Men's Fashion,cod,7488,received
5387,100442658,05/02/21,725496,4,99.9,299.7,90.0,209.7,Health & Sports,cod,163,received
5388,100442658,05/02/21,725497,11,29.9,299.0,0.0,299.0,Women's Fashion,cod,163,received
5389,100443900,08/02/21,727627,2,99.9,99.9,0.0,99.9,Health & Sports,cod,163,received
5390,100443900,08/02/21,727628,2,8.9,8.9,0.0,8.9,Kids & Baby,cod,163,received
5391,100444868,13/02/21,729450,2,99.9,99.9,0.0,99.9,Health & Sports,cod,163,received
5392,100445840,18/02/21,731406,2,99.9,99.9,0.0,99.9,Health & Sports,cod,163,received
5393,100445840,18/02/21,731407,2,12.9,12.9,0.0,12.9,Kids & Baby,cod,163,received
5414,100441376,01/02/21,723608,2,6979.2,6979.2,0.0,6979.2,Mobiles & Tablets,cod,1060,received
5415,100441376,01/02/21,723609,2,2845.7,2845.7,0.0,2845.7,Mobiles & Tablets,cod,1060,received
5524,100445091,14/02/21,729891,3,499.9,999.8,199.96,799.84,Mobiles & Tablets,Easypay,42108,received
5525,100445095,14/02/21,729907,3,499.9,999.8,199.96,799.84,Mobiles & Tablets,Easypay,42108,received
5526,100445097,14/02/21,729909,3,499.9,999.8,199.96,799.84,Mobiles & Tablets,Easypay,42108,received
5601,100443386,07/02/21,726749,2,131.9,131.9,0.0,131.9,Mobiles & Tablets,cod,31449,received
5695,100442093,03/02/21,724672,1,1562.5,0.0,0.0,0.0,Entertainment,Easypay,16578,received
5807,100444068,09/02/21,727974,3,37.0,74.0,0.0,74.0,Beauty & Grooming,cod,10896,received
5808,100444068,09/02/21,727975,3,21.0,42.0,0.0,42.0,Beauty & Grooming,cod,10896,received
5809,100444069,09/02/21,727976,3,37.0,74.0,0.0,74.0,Beauty & Grooming,cod,10896,received
5810,100444069,09/02/21,727977,3,21.0,42.0,0.0,42.0,Beauty & Grooming,cod,10896,received
5811,100444070,09/02/21,727978,3,21.0,42.0,0.0,42.0,Beauty & Grooming,cod,10896,received
5812,100444070,09/02/21,727979,3,37.0,74.0,0.0,74.0,Beauty & Grooming,cod,10896,received
5813,100444071,09/02/21,727980,3,21.0,42.0,0.0,42.0,Beauty & Grooming,cod,10896,received
5814,100444071,09/02/21,727981,3,37.0,74.0,0.0,74.0,Beauty & Grooming,cod,10896,received
5815,100444072,09/02/21,727982,3,21.0,42.0,0.0,42.0,Beauty & Grooming,cod,10896,received
5816,100444072,09/02/21,727983,3,37.0,74.0,0.0,74.0,Beauty & Grooming,cod,10896,received
5817,100444073,09/02/21,727984,3,21.0,42.0,0.0,42.0,Beauty & Grooming,cod,10896,received
5818,100444073,09/02/21,727985,3,37.0,74.0,0.0,74.0,Beauty & Grooming,cod,10896,received
5819,100444074,09/02/21,727986,3,21.0,42.0,0.0,42.0,Beauty & Grooming,cod,10896,received
5820,100444074,09/02/21,727987,3,37.0,74.0,0.0,74.0,Beauty & Grooming,cod,10896,received
5821,100444076,09/02/21,727990,3,21.0,42.0,0.0,42.0,Beauty & Grooming,cod,10896,received
5822,100444076,09/02/21,727991,3,37.0,74.0,0.0,74.0,Beauty & Grooming,cod,10896,received
5823,100444077,09/02/21,727992,3,21.0,42.0,0.0,42.0,Beauty & Grooming,cod,10896,received
5824,100444077,09/02/21,727993,3,37.0,74.0,0.0,74.0,Beauty & Grooming,cod,10896,received
5825,100444078,09/02/21,727994,3,21.0,42.0,0.0,42.0,Beauty & Grooming,cod,10896,received
5826,100444078,09/02/21,727995,3,37.0,74.0,0.0,74.0,Beauty & Grooming,cod,10896,received
5827,100444079,09/02/21,727996,3,21.0,42.0,0.0,42.0,Beauty & Grooming,cod,10896,received
5828,100444079,09/02/21,727997,3,37.0,74.0,0.0,74.0,Beauty & Grooming,cod,10896,received
5943,100443717,07/02/21,727285,3,627.7,1255.4,300.0,955.4,Appliances,Easypay,39136,cancelled
5974,100443898,08/02/21,727623,2,169.9,169.9,0.0,169.9,Entertainment,cod,59922,received
5975,100443898,08/02/21,727624,2,99.9,99.9,0.0,99.9,Computing,cod,59922,received
6025,100445085,14/02/21,729884,3,499.9,999.8,199.96,799.84,Mobiles & Tablets,Easypay,42113,received
6026,100445087,14/02/21,729886,3,499.9,999.8,199.96,799.84,Mobiles & Tablets,Easypay,42113,received
6027,100445090,14/02/21,729890,3,499.9,999.8,199.96,799.84,Mobiles & Tablets,Easypay,42113,received
6059,100446841,23/02/21,733217,2,82.9,82.9,0.0,82.9,Appliances,Easypay,41280,received
6060,100446841,23/02/21,733218,2,60.0,60.0,0.0,60.0,Home & Living,Easypay,41280,received
6149,100441566,02/02/21,723978,3,22.0,44.0,0.0,44.0,Soghaat,cod,15960,received
6150,100441566,02/02/21,723979,2,180.0,180.0,0.0,180.0,Appliances,cod,15960,received
6151,100441566,02/02/21,723980,3,20.0,40.0,0.0,40.0,Home & Living,cod,15960,received
6152,100441566,02/02/21,723981,2,20.0,20.0,0.0,20.0,Home & Living,cod,15960,received
6153,100442282,03/02/21,724896,3,9.0,18.0,0.0,18.0,Soghaat,cod,15960,received
6154,100442282,03/02/21,724897,3,9.0,18.0,0.0,18.0,Soghaat,cod,15960,received
6155,100442282,03/02/21,724898,3,9.0,18.0,0.0,18.0,Soghaat,cod,15960,received
6156,100442282,03/02/21,724899,2,22.0,22.0,0.0,22.0,Soghaat,cod,15960,received
6157,100442282,03/02/21,724900,2,48.0,48.0,0.0,48.0,Soghaat,cod,15960,received
6158,100442282,03/02/21,724901,2,9.0,9.0,0.0,9.0,Soghaat,cod,15960,received
6159,100442282,03/02/21,724902,2,17.0,17.0,0.0,17.0,Soghaat,cod,15960,received
6160,100442282,03/02/21,724903,2,22.0,22.0,0.0,22.0,Soghaat,cod,15960,received
6161,100442282,03/02/21,724904,3,9.0,18.0,0.0,18.0,Soghaat,cod,15960,received
6162,100442282,03/02/21,724905,2,9.0,9.0,0.0,9.0,Soghaat,cod,15960,received
6556,100444114,09/02/21,728062,2,180.0,180.0,0.0,180.0,Women's Fashion,cod,55582,received
6557,100444114,09/02/21,728063,2,180.0,180.0,0.0,180.0,Women's Fashion,cod,55582,received
6558,100444127,09/02/21,728093,2,180.0,180.0,0.0,180.0,Women's Fashion,cod,55582,received
6626,100443315,07/02/21,726605,6,36.0,180.0,105.7,74.3,Soghaat,Easypay,52670,received
6627,100443315,07/02/21,726606,21,2.7,54.0,0.0,54.0,Superstore,Easypay,52670,received
6628,100443315,07/02/21,726607,6,39.4,197.0,105.7,91.3,Superstore,Easypay,52670,received
6629,100443315,07/02/21,726608,9,24.9,199.2,0.0,199.2,Superstore,Easypay,52670,received
6979,100443234,07/02/21,726420,3,712.8,1425.6,300.0,1125.6,Computing,Easypay,11289,cancelled
6980,100443382,07/02/21,726741,3,712.8,1425.6,300.0,1125.6,Computing,Easypay,11289,cancelled
7791,100441320,01/02/21,723498,2,600.0,600.0,0.0,600.0,Women's Fashion,cod,51343,received
7792,100441320,01/02/21,723499,2,750.0,750.0,0.0,750.0,Women's Fashion,cod,51343,received
7842,100442594,04/02/21,725383,2,19.0,19.0,0.0,19.0,Women's Fashion,jazzwallet,44585,received
7843,100442594,04/02/21,725384,2,78.0,78.0,0.0,78.0,Beauty & Grooming,jazzwallet,44585,received
7844,100442594,04/02/21,725385,2,7.0,7.0,0.0,7.0,Beauty & Grooming,jazzwallet,44585,received
8007,100446340,20/02/21,732296,2,180.0,180.0,0.0,180.0,Women's Fashion,cod,60382,received
8008,100446340,20/02/21,732297,2,187.125,187.125,0.0,187.125,Women's Fashion,cod,60382,received
8009,100446340,20/02/21,732298,2,187.125,187.125,0.0,187.125,Women's Fashion,cod,60382,received
8070,100442813,05/02/21,725723,2,213.9,213.9,0.0,213.9,Appliances,cod,60391,received
8071,100442813,05/02/21,725724,2,32.5,32.5,0.0,32.5,Home & Living,cod,60391,received
8072,100444055,09/02/21,727950,2,130.0,130.0,0.0,130.0,Women's Fashion,jazzwallet,60391,cancelled
8147,100441410,01/02/21,723668,2,84.4,84.4,0.0,84.4,Health & Sports,cod,50593,received
8148,100441410,01/02/21,723669,2,38.0,38.0,0.0,38.0,Health & Sports,cod,50593,received
8149,100441410,01/02/21,723671,2,7.5,7.5,0.0,7.5,Health & Sports,cod,50593,received
8150,100441410,01/02/21,723672,2,7.5,7.5,0.0,7.5,Health & Sports,cod,50593,received
8237,100445514,15/02/21,730821,2,129.9,129.9,0.0,129.9,Beauty & Grooming,customercredit,60400,received
8238,100445867,18/02/21,731461,2,112.0,112.0,0.0,112.0,Beauty & Grooming,cod,60400,received
8239,100445867,18/02/21,731462,2,59.9,59.9,0.0,59.9,Beauty & Grooming,cod,60400,received
8240,100445867,18/02/21,731463,2,49.0,49.0,0.0,49.0,Beauty & Grooming,cod,60400,received
8241,100445867,18/02/21,731464,2,42.8,42.8,0.0,42.8,Beauty & Grooming,cod,60400,received
8242,100445867,18/02/21,731465,2,42.5,42.5,0.0,42.5,Beauty & Grooming,cod,60400,received
8292,100446663,22/02/21,732884,11,212.4,2124.0,0.0,2124.0,Beauty & Grooming,cod,42888,received
8293,100446663,22/02/21,732885,11,50.0,500.0,0.0,500.0,Beauty & Grooming,cod,42888,received
8294,100446663,22/02/21,732886,11,37.0,370.0,0.0,370.0,Beauty & Grooming,cod,42888,received
8475,100441694,03/02/21,724165,1,627.7,0.0,0.0,0.0,Appliances,cod,5769,received
8476,100441742,03/02/21,724255,3,19.9,39.8,0.0,39.8,Men's Fashion,cod,5769,received
