index,order_id,order_date,item_id,qty_ordered,price,value,discount_amount,total,category,payment_method,cust_id,final_status
1454,100433310,07/01/21,708936,2,99.9,99.9,0.0,99.9,Men's Fashion,Easypay,5743,cancelled
1455,100433310,07/01/21,708938,2,49.9,49.9,0.0,49.9,Men's Fashion,Easypay,5743,cancelled
1456,100433310,07/01/21,708940,2,37.5,37.5,0.0,37.5,Men's Fashion,Easypay,5743,cancelled
1457,100433315,07/01/21,708946,2,99.9,99.9,0.0,99.9,Men's Fashion,Easypay,5743,received
1458,100433315,07/01/21,708948,2,49.9,49.9,0.0,49.9,Men's Fashion,Easypay,5743,received
1459,100433315,07/01/21,708950,2,37.5,37.5,0.0,37.5,Men's Fashion,Easypay,5743,received
1460,100436464,14/01/21,714575,2,69.9,69.9,0.0,69.9,Men's Fashion,Easypay,5743,cancelled
1594,100430524,01/01/21,703617,2,4042.5,4042.5,0.0,4042.5,Entertainment,Easypay,800,cancelled
1595,100430529,01/01/21,703625,2,4042.5,4042.5,0.0,4042.5,Entertainment,cod,800,received
1596,100430562,01/01/21,703690,2,2021.3,2021.3,0.0,2021.3,Men's Fashion,cod,800,received
1597,100430569,01/01/21,703701,2,264.0,264.0,0.0,264.0,Appliances,cod,800,received
1598,100430590,01/01/21,703751,2,670.0,670.0,0.0,670.0,Mobiles & Tablets,cod,800,received
1599,100430613,01/01/21,703785,2,1320.0,1320.0,0.0,1320.0,Appliances,cod,800,received
1600,100430635,01/01/21,703822,2,4042.5,4042.5,0.0,4042.5,Entertainment,cod,800,received
1601,100430645,01/01/21,703836,3,1894.6,3789.2,0.0,3789.2,Mobiles & Tablets,cod,800,cancelled
1602,100430675,01/01/21,703891,2,4611.6,4611.6,0.0,4611.6,Mobiles & Tablets,cod,800,received
1603,100430958,02/01/21,704458,2,1835.0,1835.0,200.0,1635.0,Entertainment,Easypay,800,cancelled
1604,100430993,02/01/21,704534,2,1835.0,1835.0,200.0,1635.0,Entertainment,Easypay,800,received
1605,100432975,06/01/21,708272,2,671.895,671.895,0.0,671.895,Kids & Baby,easypay_voucher,800,received
1606,100432981,06/01/21,708279,2,671.895,671.895,0.0,671.895,Kids & Baby,easypay_voucher,800,received
1607,100433597,08/01/21,709514,2,95.9,95.9,0.0,95.9,Women's Fashion,cod,800,received
1608,100433597,08/01/21,709516,2,36.0,36.0,0.0,36.0,Beauty & Grooming,cod,800,received
1609,100435008,10/01/21,711912,3,47.4,94.8,0.0,94.8,Soghaat,cod,800,received
1610,100435008,10/01/21,711913,2,7.5,7.5,0.0,7.5,Soghaat,cod,800,received
1611,100435024,10/01/21,711938,2,870.6,870.6,0.0,870.6,Computing,Easypay,800,cancelled
1612,100435029,10/01/21,711946,2,870.6,870.6,0.0,870.6,Computing,cod,800,received
1613,100435965,13/01/21,713667,2,175.0,175.0,0.0,175.0,Women's Fashion,cod,800,received
1614,100436859,15/01/21,715382,2,445.0,445.0,0.0,445.0,Women's Fashion,cod,800,received
1615,100438003,18/01/21,717527,2,38.0,38.0,0.0,38.0,Health & Sports,cod,800,received
1616,100438003,18/01/21,717529,2,85.9,85.9,0.0,85.9,Health & Sports,cod,800,received
1617,100438029,18/01/21,717591,2,145.0,145.0,0.0,145.0,Men's Fashion,cod,800,received
1618,100438411,20/01/21,718292,2,330.0,330.0,0.0,330.0,Women's Fashion,cod,800,received
1619,100438993,22/01/21,719328,2,271.7,271.7,0.0,271.7,Beauty & Grooming,cod,800,received
1620,100439415,24/01/21,720024,2,99.8,99.8,0.0,99.8,Men's Fashion,cod,800,received
1621,100439415,24/01/21,720025,2,11.8,11.8,0.0,11.8,Soghaat,cod,800,received
1989,100431795,03/01/21,705933,3,251.5,503.0,100.6,402.4,Appliances,Easypay,31025,received
1990,100431825,03/01/21,705986,3,14.0,28.0,5.6,22.4,Superstore,Easypay,31025,cancelled
1991,100431825,03/01/21,705987,3,37.0,74.0,14.8,59.2,Beauty & Grooming,Easypay,31025,cancelled
1992,100431825,03/01/21,705988,3,48.0,96.0,19.2,76.8,Superstore,Easypay,31025,cancelled
1993,100431825,03/01/21,705989,3,15.0,30.0,6.0,24.0,Beauty & Grooming,Easypay,31025,cancelled
1994,100431825,03/01/21,705990,3,59.9,119.8,23.96,95.84,Health & Sports,Easypay,31025,cancelled
1995,100431831,03/01/21,706008,3,37.0,74.0,14.8,59.2,Beauty & Grooming,Easypay,31025,received
1996,100431831,03/01/21,706009,3,15.0,30.0,6.0,24.0,Beauty & Grooming,Easypay,31025,received
1997,100431831,03/01/21,706010,3,48.0,96.0,19.2,76.8,Superstore,Easypay,31025,received
1998,100431831,03/01/21,706011,3,14.0,28.0,5.6,22.4,Superstore,Easypay,31025,received
1999,100437119,16/01/21,715882,2,29.9,29.9,0.0,29.9,Women's Fashion,cod,31025,received
2000,100437119,16/01/21,715883,2,49.9,49.9,0.0,49.9,Men's Fashion,cod,31025,received
2001,100437119,16/01/21,715885,2,39.0,39.0,0.0,39.0,Kids & Baby,cod,31025,received
2028,100436214,14/01/21,714111,2,59.9,59.9,10.0,49.9,Health & Sports,cod,31155,received
2029,100436214,14/01/21,714112,2,59.9,59.9,10.0,49.9,Health & Sports,cod,31155,received
2173,100433618,08/01/21,709557,2,39.9,39.9,0.0,39.9,Men's Fashion,cod,52131,received
2220,100431838,03/01/21,706027,2,2079.9,2079.9,0.0,2079.9,Appliances,Easypay,37539,cancelled
2221,100431842,03/01/21,706032,2,2079.9,2079.9,0.0,2079.9,Appliances,Easypay,37539,cancelled
2222,100431845,03/01/21,706041,2,2079.9,2079.9,0.0,2079.9,Appliances,cod,37539,received
2223,100431847,03/01/21,706043,2,2079.9,2079.9,0.0,2079.9,Appliances,cod,37539,cancelled
2224,100432005,03/01/21,706380,2,2395.8,2395.8,0.0,2395.8,Appliances,cod,37539,cancelled
2260,100433584,08/01/21,709496,2,159.9,159.9,0.0,159.9,Appliances,cod,3100,received
2261,100434494,09/01/21,711007,2,69.9,69.9,0.0,69.9,Men's Fashion,Easypay,3100,cancelled
2262,100434494,09/01/21,711009,2,59.9,59.9,0.0,59.9,Men's Fashion,Easypay,3100,cancelled
2263,100434497,09/01/21,711015,2,69.9,69.9,0.0,69.9,Men's Fashion,cod,3100,received
2264,100434497,09/01/21,711017,2,59.9,59.9,0.0,59.9,Men's Fashion,cod,3100,received
2265,100434693,10/01/21,711346,2,670.0,670.0,0.0,670.0,Mobiles & Tablets,cod,3100,received
2266,100438837,22/01/21,719054,2,21.9,21.9,0.0,21.9,Soghaat,cod,3100,received
2267,100438837,22/01/21,719055,3,21.9,43.8,0.0,43.8,Soghaat,cod,3100,received
2268,100438837,22/01/21,719056,2,41.9,41.9,0.0,41.9,Soghaat,cod,3100,received
2331,100430616,01/01/21,703790,3,670.0,1340.0,0.0,1340.0,Mobiles & Tablets,cod,459,received
2332,100433472,08/01/21,709300,2,670.0,670.0,0.0,670.0,Mobiles & Tablets,cod,459,received
2333,100433473,08/01/21,709301,2,670.0,670.0,0.0,670.0,Mobiles & Tablets,cod,459,received
2334,100433474,08/01/21,709302,2,670.0,670.0,0.0,670.0,Mobiles & Tablets,cod,459,received
2335,100433475,08/01/21,709303,2,670.0,670.0,0.0,670.0,Mobiles & Tablets,cod,459,received
2441,100430407,01/01/21,703392,2,1191.4,1191.4,0.0,1191.4,Computing,Easypay,55183,received
2477,100438428,20/01/21,718327,2,8499.9,8499.9,0.0,8499.9,Appliances,cod,48764,received
2478,100440613,29/01/21,722296,3,830.0,1660.0,0.0,1660.0,Home & Living,cod,48764,received
2479,100440615,29/01/21,722299,2,8802.0,8802.0,0.0,8802.0,Entertainment,cod,48764,received
2600,100439959,25/01/21,721099,2,83.785,83.785,0.0,83.785,Women's Fashion,cod,54663,received
2601,100439959,25/01/21,721100,2,60.0,60.0,0.0,60.0,Women's Fashion,cod,54663,received
2602,100439992,25/01/21,721156,2,75.0,75.0,0.0,75.0,Women's Fashion,cod,54663,received
2603,100439992,25/01/21,721157,2,29.9,29.9,0.0,29.9,Soghaat,cod,54663,received
2636,100435136,10/01/21,712147,2,1030.9,1030.9,0.0,1030.9,Mobiles & Tablets,Easypay,9406,cancelled
2709,100430403,01/01/21,703388,2,118.8,118.8,0.0,118.8,Mobiles & Tablets,cod,17733,received
2801,100440033,26/01/21,721213,3,140.0,280.0,0.0,280.0,Appliances,Easypay,9831,cancelled
2802,100440033,26/01/21,721214,2,15.0,15.0,0.0,15.0,Home & Living,Easypay,9831,cancelled
2823,100433777,08/01/21,709831,2,39.8,39.8,0.0,39.8,Kids & Baby,cod,5231,received
2824,100433777,08/01/21,709832,2,82.4,82.4,0.0,82.4,Home & Living,cod,5231,received
2825,100433777,08/01/21,709833,2,69.9,69.9,0.0,69.9,Men's Fashion,cod,5231,received
2826,100440501,28/01/21,722080,3,65.0,130.0,0.0,130.0,Appliances,cod,5231,received
2827,100440501,28/01/21,722081,2,54.8,54.8,0.0,54.8,Women's Fashion,cod,5231,received
2856,100435345,11/01/21,712574,7,15.0,90.0,0.0,90.0,Beauty & Grooming,cod,51242,received
2857,100435345,11/01/21,712575,3,9.9,19.8,0.0,19.8,Beauty & Grooming,cod,51242,received
2858,100435346,11/01/21,712576,7,15.0,90.0,0.0,90.0,Beauty & Grooming,cod,51242,received
2859,100435346,11/01/21,712577,3,9.9,19.8,0.0,19.8,Beauty & Grooming,cod,51242,received
2860,100435347,11/01/21,712578,7,15.0,90.0,0.0,90.0,Beauty & Grooming,cod,51242,received
2861,100435347,11/01/21,712579,3,9.9,19.8,0.0,19.8,Beauty & Grooming,cod,51242,received
3216,100436757,15/01/21,715174,2,159.9,159.9,0.0,159.9,Computing,cod,60228,received
3284,100440210,27/01/21,721595,2,79.9,79.9,0.0,79.9,Kids & Baby,cod,4524,received
3285,100440210,27/01/21,721596,2,79.8,79.8,0.0,79.8,Kids & Baby,cod,4524,received
3286,100440210,27/01/21,721597,2,26.0,26.0,0.0,26.0,Men's Fashion,cod,4524,received
3404,100430951,02/01/21,704431,2,44.9,44.9,0.0,44.9,Men's Fashion,cod,32,received
3405,100430951,02/01/21,704433,3,44.9,89.8,0.0,89.8,Men's Fashion,cod,32,received
3406,100430954,02/01/21,704440,2,44.9,44.9,0.0,44.9,Men's Fashion,cod,32,received
3407,100430954,02/01/21,704442,2,37.5,37.5,0.0,37.5,Men's Fashion,cod,32,received
3408,100430954,02/01/21,704444,2,37.5,37.5,0.0,37.5,Men's Fashion,cod,32,received
3409,100432835,06/01/21,708009,2,59.9,59.9,0.0,59.9,Men's Fashion,cod,32,received
3410,100432835,06/01/21,708011,2,54.9,54.9,0.0,54.9,Men's Fashion,cod,32,received
3411,100432845,06/01/21,708029,2,119.9,119.9,0.0,119.9,Men's Fashion,cod,32,received
3412,100432845,06/01/21,708031,2,99.9,99.9,0.0,99.9,Men's Fashion,cod,32,received
3413,100432845,06/01/21,708033,2,19.9,19.9,0.0,19.9,Beauty & Grooming,cod,32,received
3414,100432845,06/01/21,708034,2,21.0,21.0,0.0,21.0,Beauty & Grooming,cod,32,received
3415,100434072,09/01/21,710302,2,37.5,37.5,0.0,37.5,Men's Fashion,cod,32,received
3416,100434072,09/01/21,710304,2,37.5,37.5,0.0,37.5,Men's Fashion,cod,32,received
3417,100434072,09/01/21,710306,2,69.9,69.9,0.0,69.9,Men's Fashion,cod,32,received
3418,100434313,09/01/21,710715,2,477.8,477.8,0.0,477.8,Appliances,cod,32,received
3419,100434665,10/01/21,711284,2,2099.9,2099.9,0.0,2099.9,Entertainment,cod,32,received
3420,100436706,15/01/21,715078,2,44.9,44.9,0.0,44.9,Men's Fashion,cod,32,received
3421,100439154,23/01/21,719600,2,48.0,48.0,0.0,48.0,Men's Fashion,cod,32,received
3422,100440081,26/01/21,721325,2,1050.0,1050.0,0.0,1050.0,Appliances,cod,32,received
3423,100440083,26/01/21,721329,2,1050.0,1050.0,0.0,1050.0,Appliances,cod,32,received
3424,100440475,28/01/21,722033,2,146.2,146.2,0.0,146.2,Mobiles & Tablets,cod,32,received
3425,100440755,30/01/21,722538,2,125.0,125.0,0.0,125.0,Kids & Baby,cod,32,received
3426,100440755,30/01/21,722539,2,78.0,78.0,0.0,78.0,Men's Fashion,cod,32,received
3599,100430967,02/01/21,704475,2,3842.0,3842.0,0.0,3842.0,Appliances,Easypay,64,received
3600,100431247,02/01/21,704962,2,670.0,670.0,0.0,670.0,Mobiles & Tablets,cod,64,received
3601,100431303,02/01/21,705055,1,3842.0,0.0,0.0,0.0,Appliances,Easypay,64,received
3602,100432291,04/01/21,706959,3,288.2,576.4,0.0,576.4,Appliances,cod,64,received
3603,100432292,04/01/21,706960,2,288.2,288.2,0.0,288.2,Appliances,cod,64,received
3604,100433305,07/01/21,708931,2,670.0,670.0,0.0,670.0,Mobiles & Tablets,cod,64,received
3605,100433306,07/01/21,708932,2,670.0,670.0,0.0,670.0,Mobiles & Tablets,cod,64,received
3606,100433307,07/01/21,708933,2,670.0,670.0,0.0,670.0,Mobiles & Tablets,cod,64,received
3607,100433353,07/01/21,709024,2,670.0,670.0,0.0,670.0,Mobiles & Tablets,cod,64,received
3608,100433666,08/01/21,709654,2,1157.9,1157.9,0.0,1157.9,Appliances,cod,64,cancelled
3609,100433684,08/01/21,709686,2,670.0,670.0,0.0,670.0,Mobiles & Tablets,cod,64,received
3610,100434134,09/01/21,710394,2,869.9,869.9,130.485,739.415,Appliances,Easypay,64,received
3611,100434136,09/01/21,710396,2,869.9,869.9,130.485,739.415,Appliances,Easypay,64,received
3612,100434139,09/01/21,710399,3,599.9,1199.8,179.97,1019.83,Appliances,Easypay,64,received
3613,100434317,09/01/21,710720,2,531.9,531.9,79.785,452.115,Appliances,Easypay,64,received
3614,100434323,09/01/21,710726,2,638.2,638.2,95.73,542.47,Appliances,Easypay,64,received
3615,100437095,16/01/21,715825,2,20.6,20.6,0.0,20.6,Soghaat,cod,64,received
3616,100437095,16/01/21,715826,2,21.9,21.9,0.0,21.9,Soghaat,cod,64,received
3617,100437095,16/01/21,715827,2,44.9,44.9,0.0,44.9,Superstore,cod,64,received
3618,100437095,16/01/21,715828,2,29.925,29.925,0.0,29.925,Kids & Baby,cod,64,received
3698,100438004,18/01/21,717530,2,9.0,9.0,1.714,7.286,Soghaat,jazzwallet,14428,received
3699,100438004,18/01/21,717531,2,42.0,42.0,8.0,34.0,Soghaat,jazzwallet,14428,received
3700,100438004,18/01/21,717532,2,9.0,9.0,1.714,7.286,Soghaat,jazzwallet,14428,received
3701,100438004,18/01/21,717533,2,9.0,9.0,1.714,7.286,Soghaat,jazzwallet,14428,received
3702,100438004,18/01/21,717534,2,36.0,36.0,6.857,29.143,Soghaat,jazzwallet,14428,received
3703,100438727,21/01/21,718851,3,20.0,40.0,0.0,40.0,Home & Living,jazzwallet,14428,received
3738,100430481,01/01/21,703526,2,44.9,44.9,0.0,44.9,Men's Fashion,Easypay,54100,cancelled
3739,100430481,01/01/21,703528,2,54.9,54.9,0.0,54.9,Men's Fashion,Easypay,54100,cancelled
3740,100430481,01/01/21,703530,2,2.7,2.7,0.0,2.7,Superstore,Easypay,54100,cancelled
3741,100430482,01/01/21,703531,2,44.9,44.9,0.0,44.9,Men's Fashion,cod,54100,received
3742,100430482,01/01/21,703533,2,54.9,54.9,0.0,54.9,Men's Fashion,cod,54100,received
3743,100430482,01/01/21,703535,2,2.7,2.7,0.0,2.7,Superstore,cod,54100,received
3744,100437888,17/01/21,717307,2,638.5,638.5,100.0,538.5,Appliances,Easypay,54100,cancelled
3770,100434877,10/01/21,711693,3,188.8,377.6,75.52,302.08,Kids & Baby,Easypay,57748,received
3771,100434877,10/01/21,711694,3,66.0,132.0,26.4,105.6,Kids & Baby,Easypay,57748,received
3813,100438554,20/01/21,718555,2,842.6,842.6,0.0,842.6,Entertainment,cod,17482,received
3814,100438554,20/01/21,718556,2,272.7,272.7,0.0,272.7,Computing,cod,17482,received
3815,100440809,30/01/21,722624,2,1861.7,1861.7,0.0,1861.7,Computing,cod,17482,received
3849,100433328,07/01/21,708976,2,89.0,89.0,0.0,89.0,Mobiles & Tablets,cod,48759,cancelled
3923,100430587,01/01/21,703748,2,1583.3,1583.3,0.0,1583.3,Entertainment,cod,34919,received
3924,100438699,21/01/21,718803,2,144.9,144.9,0.0,144.9,Men's Fashion,cod,34919,received
3989,100436172,13/01/21,714037,2,119.9,119.9,0.0,119.9,Men's Fashion,cod,58333,received
4011,100436431,14/01/21,714511,3,49.9,99.8,0.0,99.8,Superstore,cod,53884,received
4012,100436431,14/01/21,714512,2,39.4,39.4,0.0,39.4,Superstore,cod,53884,received
4013,100436431,14/01/21,714513,2,19.9,19.9,0.0,19.9,Superstore,cod,53884,received
4014,100436431,14/01/21,714514,2,21.9,21.9,0.0,21.9,Superstore,cod,53884,received
4015,100436431,14/01/21,714515,2,14.0,14.0,0.0,14.0,Superstore,cod,53884,received
4016,100436431,14/01/21,714516,2,9.9,9.9,0.0,9.9,Beauty & Grooming,cod,53884,received
4167,100431347,02/01/21,705121,2,112.5,112.5,0.0,112.5,Men's Fashion,cod,23918,received
4168,100433766,08/01/21,709812,1,465.2,0.0,0.0,0.0,Appliances,Easypay,23918,cancelled
4169,100436403,14/01/21,714466,2,465.2,465.2,0.0,465.2,Appliances,cod,23918,received
4170,100436894,15/01/21,715441,2,277.4,277.4,0.0,277.4,Appliances,cod,23918,received
4171,100438696,21/01/21,718796,2,180.0,180.0,0.0,180.0,Appliances,cod,23918,received
4172,100438696,21/01/21,718797,2,99.9,99.9,0.0,99.9,Women's Fashion,cod,23918,received
4173,100439270,23/01/21,719776,3,49.9,99.8,28.298,71.502,Men's Fashion,cod,23918,received
4174,100439270,23/01/21,719778,3,49.9,99.8,28.298,71.502,Men's Fashion,cod,23918,received
4175,100439270,23/01/21,719779,3,6.0,12.0,3.402,8.598,Kids & Baby,cod,23918,received
4206,100434109,09/01/21,710357,3,64.9,129.8,0.0,129.8,Men's Fashion,cod,16523,received
4207,100438250,19/01/21,717981,3,64.9,129.8,0.0,129.8,Men's Fashion,customercredit,16523,received
4208,100440507,28/01/21,722087,3,64.9,129.8,0.0,129.8,Men's Fashion,cod,16523,received
4258,100433896,09/01/21,710067,3,9.9,19.8,0.0,19.8,Beauty & Grooming,cod,59320,received
4259,100433896,09/01/21,710068,3,9.9,19.8,0.0,19.8,Beauty & Grooming,cod,59320,received
4260,100433896,09/01/21,710069,3,9.9,19.8,0.0,19.8,Beauty & Grooming,cod,59320,received
4261,100433896,09/01/21,710070,3,9.9,19.8,0.0,19.8,Beauty & Grooming,cod,59320,received
4262,100433896,09/01/21,710071,2,20.1,20.1,0.0,20.1,Mobiles & Tablets,cod,59320,received
4263,100433896,09/01/21,710072,2,3.4,3.4,0.0,3.4,Beauty & Grooming,cod,59320,received
4264,100437924,18/01/21,717381,2,146.6,146.6,0.0,146.6,Mobiles & Tablets,cod,59320,received
4401,100430771,01/01/21,704067,2,416.4,416.4,0.0,416.4,Women's Fashion,cod,57423,received
4498,100431001,02/01/21,704549,2,1278.9,1278.9,191.835,1087.065,Mobiles & Tablets,Easypay,8546,received
4499,100431003,02/01/21,704555,2,1278.9,1278.9,191.835,1087.065,Mobiles & Tablets,Easypay,8546,received
4500,100431007,02/01/21,704559,2,1278.9,1278.9,191.835,1087.065,Mobiles & Tablets,Payaxis,8546,received
4501,100431011,02/01/21,704565,2,1278.9,1278.9,191.835,1087.065,Mobiles & Tablets,Payaxis,8546,received
4502,100441225,31/01/21,723350,3,310.0,620.0,124.0,496.0,Women's Fashion,Payaxis,8546,received
4503,100441225,31/01/21,723351,5,87.5,350.0,70.0,280.0,Computing,Payaxis,8546,received
4504,100441235,31/01/21,723366,3,290.0,580.0,116.0,464.0,Women's Fashion,Payaxis,8546,received
4721,100430857,02/01/21,704243,2,1479.2,1479.2,200.0,1279.2,Entertainment,Payaxis,44950,received
4722,100430864,02/01/21,704254,2,1479.2,1479.2,200.0,1279.2,Entertainment,Payaxis,44950,received
4723,100430867,02/01/21,704259,2,1479.2,1479.2,200.0,1279.2,Entertainment,Payaxis,44950,received
5166,100430902,02/01/21,704329,2,299.9,299.9,44.985,254.915,Appliances,Easypay,7562,received
5247,100434191,09/01/21,710477,3,330.0,660.0,0.0,660.0,Women's Fashion,cod,2974,received
5248,100434191,09/01/21,710478,2,92.1,92.1,0.0,92.1,Beauty & Grooming,cod,2974,received
5249,100434191,09/01/21,710479,2,339.9,339.9,0.0,339.9,Home & Living,cod,2974,received
5250,100434191,09/01/21,710480,2,5789.9,5789.9,0.0,5789.9,Appliances,cod,2974,received
5287,100435399,11/01/21,712666,2,106.3,106.3,0.0,106.3,Appliances,cod,53629,received
5383,100440588,29/01/21,722231,2,39.5,39.5,0.0,39.5,Mobiles & Tablets,Easypay,163,cancelled
5384,100440588,29/01/21,722232,2,424.6,424.6,0.0,424.6,Men's Fashion,Easypay,163,cancelled
5385,100440589,29/01/21,722234,2,39.5,39.5,0.0,39.5,Mobiles & Tablets,cod,163,received
5386,100440589,29/01/21,722235,2,424.6,424.6,0.0,424.6,Men's Fashion,cod,163,received
5412,100430495,01/01/21,703563,2,7697.9,7697.9,0.0,7697.9,Computing,cod,1060,received
5413,100430495,01/01/21,703564,2,2109.3,2109.3,0.0,2109.3,Mobiles & Tablets,cod,1060,received
5522,100433955,09/01/21,710149,2,1278.9,1278.9,191.835,1087.065,Mobiles & Tablets,Easypay,42108,received
5523,100433956,09/01/21,710150,2,1278.9,1278.9,191.835,1087.065,Mobiles & Tablets,Easypay,42108,received
5596,100431424,02/01/21,705241,2,1278.9,1278.9,0.0,1278.9,Mobiles & Tablets,cod,31449,received
5597,100433158,07/01/21,708619,2,66.5,66.5,0.0,66.5,Women's Fashion,cod,31449,received
5598,100433158,07/01/21,708620,2,66.5,66.5,0.0,66.5,Women's Fashion,cod,31449,received
5599,100433158,07/01/21,708621,2,6.75,6.75,0.0,6.75,Beauty & Grooming,cod,31449,received
5600,100433158,07/01/21,708622,2,12.0,12.0,0.0,12.0,Soghaat,cod,31449,received
5690,100433036,06/01/21,708374,2,24.7,24.7,0.0,24.7,Beauty & Grooming,Easypay,16578,received
5691,100433036,06/01/21,708375,2,19.9,19.9,0.0,19.9,Beauty & Grooming,Easypay,16578,received
5692,100433036,06/01/21,708376,2,13.2,13.2,0.0,13.2,Kids & Baby,Easypay,16578,received
5693,100433036,06/01/21,708378,2,11.9,11.9,0.0,11.9,Kids & Baby,Easypay,16578,received
5694,100433036,06/01/21,708379,2,73.4,73.4,0.0,73.4,Computing,Easypay,16578,received
5728,100435034,10/01/21,711952,2,129.9,129.9,0.0,129.9,Health & Sports,cod,60312,cancelled
5805,100431000,02/01/21,704548,2,836.8,836.8,125.52,711.28,Appliances,Easypay,10896,received
5806,100434489,09/01/21,711002,2,843.2,843.2,126.48,716.72,Mobiles & Tablets,Easypay,10896,cancelled
5885,100438998,22/01/21,719333,3,18.1,36.2,0.0,36.2,Soghaat,cod,14876,received
